testIndex	chr	start	end	strand	geneName	chrInt	(Intercept)	timePointInMonths	group	V4	interaction	testStat	signedTestStat	pvalue	adjpvalue
31396	chr15	36578625	36810244	+	C15orf41	15	-8.07177574697284	0.0100799185556957	-0.0279834970416635	-0.027600051394009	0.0231330296616177	0.859470043607871	0.859470043607871	0.353887038594585	1
32264	chr15	78148359	78169560	+	IDH3A	15	-8.07214446163633	0.0098357104982445	-0.0272334931192087	-0.0630881443460573	0.180768800254995	0.851778038727389	0.851778038727389	0.356049825432386	1
31806	chr15	55826921	55918131	-	NEDD4	15	-8.07195140909689	0.00997730083697768	-0.0276192261427684	-0.0493440173348722	0.0409324979786957	0.835771693166862	0.835771693166862	0.360608875570982	1
32608	chr15	95637315	95764959	+	AC015574.1	15	-8.07181456622908	0.00977873974671528	-0.0278637924251365	-0.00737650858237544	0.0253175091726112	0.820806387755511	0.820806387755511	0.364944502479046	1
32584	chr15	93229033	93251480	+	AC091078.1	15	-8.0722651499213	0.00982440907683335	-0.0269688703796547	0.0642160119495618	-0.102615175784649	0.810082049550147	-0.810082049550147	0.368095993833077	1
31661	chr15	47183100	47774221	+	SEMA6D	15	-8.07141203793608	0.0106964692068172	-0.0284288746074315	-0.0353687402597328	0.0156551040984837	0.809398878883258	0.809398878883258	0.368298032021085	1
31985	chr15	65381483	65423947	-	IGDCC4	15	-8.07200348162292	0.00990385471987398	-0.0275207468560613	-0.0482743051089521	0.0531757666608958	0.800119752226237	0.800119752226237	0.371057567989785	1
31846	chr15	58520310	58523371	+	AC018904.2	15	-8.07203485392795	0.00978904181389684	-0.0272747599825293	-0.144066604078861	0.372788529317349	0.798547715296081	0.798547715296081	0.371527933767119	1
31956	chr15	64695621	64696861	+	AC100830.2	15	-8.07222888294028	0.0098243026850211	-0.0270454244416014	0.139856591277544	-0.156391437603889	0.767609234833799	-0.767609234833799	0.380957672292165	1
32227	chr15	76058984	76204963	+	TMEM266	15	-8.07237352674339	0.00985215756574487	-0.0268320026692973	0.0265950004123677	-0.0579637064636252	0.75903200083394	-0.75903200083394	0.383631625357777	1
31083	chr15	21408963	21441059	-	POTEB3	15	-8.07201770450301	0.00988947810682239	-0.0275470303586849	-0.0307624631105462	0.046554408461581	0.73138226352512	0.73138226352512	0.392435509707174	1
32592	chr15	93898229	93973719	+	LINC01580	15	-8.07207257250523	0.00990276286260361	-0.0274068107504699	-0.0600315694425041	0.0588235471099841	0.697847562080824	0.697847562080824	0.403507891094512	1
31539	chr15	42358497	42412320	+	CAPN3	15	-8.07208419016958	0.00985720831106152	-0.0273705441983465	-0.0418803673256515	0.0691800078849965	0.697449276333828	0.697449276333828	0.403642103945374	1
31270	chr15	28881666	28885655	-	AC174469.1	15	-8.07225064366777	0.00983555383343226	-0.0270213074500571	0.0781985294483731	-0.138845471115317	0.696371047717548	-0.696371047717548	0.404005768065723	1
32090	chr15	71110249	71116500	-	CT62	15	-8.07219879981152	0.00981402150917488	-0.0270692716579874	0.145960685001254	-0.132254027483045	0.68905934259692	-0.68905934259692	0.406484517542593	1
32190	chr15	75197891	75212169	+	C15orf39	15	-8.07212847767855	0.00984090596520248	-0.0272571826683926	-0.0724717597624955	0.136691618502704	0.686120754429794	0.686120754429794	0.407486998469852	1
32243	chr15	77063396	77065910	-	AC090181.3	15	-8.07213402459531	0.00982476817354883	-0.0272472704997955	-0.0541578850228251	0.170932811537488	0.676980580336021	0.676980580336021	0.410628393417531	1
32423	chr15	84979439	85139145	+	PDE8A	15	-8.0718397187357	0.00970390741387606	-0.0278373742774267	7.18156607212792e-05	0.0221567224726774	0.658479016577076	0.658479016577076	0.417097421666418	1
31540	chr15	42412822	42458532	-	ZNF106	15	-8.07209302455996	0.0098648582881431	-0.0273923084800224	-0.0374176855660081	0.0654347047255502	0.656736383828502	0.656736383828502	0.417714492394412	1
32614	chr15	96112627	96117051	-	AC012409.5	15	-8.07222439118051	0.00985917235527101	-0.0272812636314725	-0.231434390016437	0.74725814138463	0.656536873949335	0.656536873949335	0.417785225884704	1
32578	chr15	92818539	92898743	+	LINC01578	15	-8.07201267241505	0.00984812054092332	-0.0274889672681537	-0.0258565710450112	0.0423851968376654	0.654507396269764	0.654507396269764	0.418505762486598	1
32483	chr15	89471406	89497583	-	RHCG	15	-8.0721736055485	0.00986879146400454	-0.0272714401857867	-0.0630324457146543	0.186787339332813	0.624179239056502	0.624179239056502	0.429498481097828	1
31485	chr15	40835807	40845332	-	SPINT1-AS1	15	-8.07210247312504	0.00985584616259239	-0.0273415980033587	-0.0410815519039932	0.0670787057482473	0.615528409822218	0.615528409822218	0.43271382691569	1
31261	chr15	28377663	28391224	+	GOLGA8F	15	-8.07214985816678	0.00984236256953785	-0.0272239940659116	-0.0668939825872077	0.151407881067989	0.598344573597387	0.598344573597387	0.43921034420899	1
32077	chr15	70555520	70562722	+	AC009434.1	15	-8.07225840182397	0.00984453962385778	-0.0270445203082376	0.0853596225213586	-0.138206169802828	0.596670667790932	-0.596670667790932	0.439851144038689	1
31719	chr15	50423381	50514419	+	USP8	15	-8.07210139855804	0.00986115587821246	-0.0273094693761217	-0.0711296478169098	0.11568363098729	0.593158163520457	0.593158163520457	0.441200468436167	1
32266	chr15	78250501	78264987	-	AC090607.3	15	-8.0720409767935	0.00979932025457808	-0.0274128380011864	-0.00941844557299566	0.0510632525831912	0.591750484384647	0.591750484384647	0.4417430144747	1
31648	chr15	45586350	45676314	+	AC090527.3	15	-8.07230319293398	0.00979469994070081	-0.0268806787486782	0.0466627535219097	-0.0523272837133509	0.570936368966613	-0.570936368966613	0.449887068060439	1
31862	chr15	59132433	59373871	-	MYO1E	15	-8.07223347406003	0.00981632413633626	-0.0270178831710518	0.103181614391241	-0.151907588849699	0.567733225981101	-0.567733225981101	0.451161080550745	1
32232	chr15	76335772	76342475	+	ISL2	15	-8.07218025266329	0.00985482497556722	-0.0272153186088976	-0.0693946979995341	0.309036491409859	0.565532753545995	0.565532753545995	0.452039561977831	1
31756	chr15	51938024	51972778	-	LEO1	15	-8.07235019455654	0.00984774435607738	-0.0268144398048684	0.0206049766175959	-0.0407881336658876	0.558968619749066	-0.558968619749066	0.454676100044456	1
31882	chr15	60478151	60544452	+	RORA-AS1	15	-8.07204827029871	0.00989181501711256	-0.0274216961379409	-0.0474272493568801	0.0494976480369479	0.547764746330358	0.547764746330358	0.459232458580815	1
31260	chr15	28111039	28323179	-	HERC2	15	-8.07197781317354	0.00997982849054857	-0.0276085829029895	-0.0352224731324293	0.0288748635389911	0.546103705275527	0.546103705275527	0.459914102880292	1
32337	chr15	81133269	81149179	+	CFAP161	15	-8.0722498539481	0.00984681846150126	-0.0270098363757972	0.0335985832624549	-0.0968492557561267	0.534830083239285	-0.534830083239285	0.464583240781581	1
32248	chr15	77524539	77534110	+	AC046168.1	15	-8.07213365175602	0.00983297639847081	-0.0272037668223998	-0.0790883350918503	0.169042375508984	0.531099359308428	0.531099359308428	0.466145032418704	1
32019	chr15	66581189	66685794	+	LINC01169	15	-8.0720582436705	0.00988179359996177	-0.0273653111461042	-0.0594701146227099	0.0574709518609436	0.526569259534881	0.526569259534881	0.468052795982889	1
31684	chr15	48644950	48652016	+	AC084757.3	15	-8.07213193236842	0.0098098377110909	-0.0271941663043587	0.0381220099895602	0.126945907699447	0.52642092510996	0.52642092510996	0.468115475825789	1
31431	chr15	39600030	39783841	-	FSIP1	15	-8.07225060254245	0.00981372305375361	-0.0270049686670346	0.0809504821847815	-0.0814866084988867	0.52605359476911	-0.52605359476911	0.468270752103175	1
32226	chr15	75940935	76013424	-	NRG4	15	-8.07226605464014	0.00983310681462468	-0.0270411862687143	0.106522014206667	-0.106115345146098	0.520379355585646	-0.520379355585646	0.470679904557318	1
32645	chr15	97982508	97992142	-	AC024651.1	15	-8.07213542814862	0.00985439304580105	-0.0272632543907477	-0.0664091727734374	0.0922718410729694	0.516130383223754	0.516130383223754	0.472497034440141	1
31276	chr15	29373601	29377956	-	AC107980.1	15	-8.0722844139313	0.00985705297531503	-0.0270681588853312	0.211593557818353	-0.266873314757307	0.51571246335152	-0.51571246335152	0.472676375778508	1
32161	chr15	74428444	74431449	+	AC090826.3	15	-8.0722363537084	0.00984750627970188	-0.0270720802963714	0.147430500122967	-0.208649172215015	0.50851748408968	-0.50851748408968	0.475781331057225	1
31843	chr15	58434889	58499735	-	LIPC-AS1	15	-8.07191466891447	0.00969996866589584	-0.0276314427557034	0.00569887839653099	0.0260386065760821	0.501964700769349	0.501964700769349	0.478638119481641	1
31622	chr15	45113325	45118421	+	DUOXA2	15	-8.07212719148906	0.00984246195026683	-0.0272515016808494	-0.0789373217131325	0.11371114293407	0.499998761774805	0.499998761774805	0.479500666252824	1
32235	chr15	76347903	76906340	-	SCAPER	15	-8.07186070014347	0.0100995063368119	-0.0277730295723228	-0.0255103376285415	0.0172798430563701	0.499848153019229	0.499848153019229	0.479566850027176	1
31400	chr15	36889203	37101549	-	MEIS2	15	-8.07185302903642	0.0100336882866361	-0.0274474951408102	-0.0732048575313448	0.0339721159884185	0.496399442795337	0.496399442795337	0.481086462456187	1
31927	chr15	63321377	63382846	-	CA12	15	-8.07211278288767	0.0098467341023909	-0.0272554514401337	-0.0809826143491017	0.143114095820594	0.488403551211377	0.488403551211377	0.484640309211575	1
32245	chr15	77100655	77421144	-	PEAK1	15	-8.07189869183373	0.010061552979149	-0.0277012240785059	-0.0317245032520095	0.0210155033685842	0.487887077216328	0.487887077216328	0.484871347828395	1
32138	chr15	73908070	73920870	-	LOXL1-AS1	15	-8.07224741777279	0.00985161125970047	-0.0270773856221235	0.226070930376497	-0.287651553323735	0.481422718880822	-0.481422718880822	0.487778589231351	1
31984	chr15	65327126	65379002	-	IGDCC3	15	-8.07240465519596	0.00964942014103842	-0.0266028482557388	0.0282212597027168	-0.0207714176700558	0.480510357553612	-0.480510357553612	0.48819123653748	1
32556	chr15	91098949	91292636	+	SV2B	15	-8.07162108900475	0.0101710702487186	-0.0276123867817455	-0.0656060110933745	0.0245951899649768	0.473270057043919	0.473270057043919	0.491486623528745	1
32083	chr15	70758268	70759856	-	AC009269.5	15	-8.07213686414645	0.00984379907167554	-0.0272356983804097	-0.0672174469674863	0.101472776071804	0.469366372053628	0.469366372053628	0.493278811513215	1
31887	chr15	60641053	60659791	+	AC009560.4	15	-8.07203368165184	0.00975081701213298	-0.0273884400013112	0.0217156338832648	0.0480284030073719	0.468133205686172	0.468133205686172	0.493847237077556	1
31711	chr15	50241946	50266726	-	HDC	15	-8.07219655704302	0.00984894788754609	-0.0271837998867422	-0.0652497108372127	0.304889774164348	0.464115378185852	0.464115378185852	0.495706900184161	1
31925	chr15	63188605	63267776	+	RAB8B	15	-8.07209379662856	0.00987146242771697	-0.0272728108736917	-0.0788559829884942	0.0677879424597193	0.461261007527355	0.461261007527355	0.497035228632481	1
32426	chr15	85379602	85749355	+	AKAP13	15	-8.07229508201375	0.00982031456871457	-0.026936248578077	0.0402903748706931	-0.0520074127409087	0.460517059365884	-0.460517059365884	0.497382423918618	1
32135	chr15	73767213	73770489	+	INSYN1-AS1	15	-8.07212443933808	0.00983140886153899	-0.0272440014300101	-0.0911613647976326	0.14411057076178	0.455935840410348	0.455935840410348	0.499529514141949	1
31976	chr15	65148218	65186342	-	CLPX	15	-8.07213128940672	0.00984145415397419	-0.0272719450901395	-0.0365497691392036	0.0793753818504312	0.45567723084514	0.45567723084514	0.499651185190361	1
32158	chr15	74378082	74390535	+	LINC02255	15	-8.07228177222713	0.00985575527259996	-0.0269880778169062	0.0402878488342305	-0.0798540063067161	0.454019084238098	-0.454019084238098	0.500432508889441	1
31440	chr15	40038241	40065705	+	SRP14-AS1	15	-8.07205570583811	0.00986680130694539	-0.0273594006775953	-0.0457093152131975	0.0502851152150779	0.453270948163663	0.453270948163663	0.500785712290889	1
31808	chr15	56087279	56244879	-	RFX7	15	-8.07201449307937	0.00971108682703026	-0.0274196037806761	0.025256875711525	0.0376496531040551	0.448816629766952	0.448816629766952	0.502897454335884	1
31842	chr15	58409568	58568873	+	LIPC	15	-8.07185069535569	0.00971758673039691	-0.027786498631397	-0.000607829981537352	0.0165871881034345	0.447277930931705	0.447277930931705	0.503630464093614	1
31721	chr15	50557157	50687797	-	TRPM7	15	-8.07219312149348	0.00985058631204128	-0.027191476906905	-0.0299193640655653	0.269559909703515	0.446799046056185	0.446799046056185	0.503858969024314	1
31728	chr15	50907682	51005895	+	AP4E1	15	-8.07209260397415	0.00989519903755731	-0.0273792625276598	-0.0396452528961066	0.0403059758703485	0.439683666044402	0.439683666044402	0.507275175804763	1
31445	chr15	40160066	40221038	+	BUB1B	15	-8.07224425882184	0.00984445589010718	-0.0270494826836909	0.0541134971341273	-0.112398381707776	0.439402733228235	-0.439402733228235	0.507410871531208	1
32164	chr15	74488601	74516959	+	AC012435.3	15	-8.07212130518594	0.00987663765958846	-0.0273430245866593	-0.0361114614351926	0.0527902016839252	0.43822379867288	0.43822379867288	0.507981000268139	1
32681	chr15	99969214	99974010	+	AC084855.1	15	-8.07221996731713	0.00983346630262316	-0.0270659789635147	0.076280362296801	-0.132116763439648	0.436788458636329	-0.436788458636329	0.508676616557722	1
31313	chr15	30938940	30992628	-	MTMR10	15	-8.07207476917933	0.0098928081647629	-0.0273618230583908	-0.0612300431703314	0.0542440387601719	0.434196461498686	0.434196461498686	0.509936960063473	1
31130	chr15	24164776	24170948	-	PWRN2	15	-8.07225130168809	0.00984744134519078	-0.0270322203552394	0.0323482931383364	-0.0916660606983969	0.432988001222839	-0.432988001222839	0.510526412116113	1
31137	chr15	24847354	24852253	+	AC090983.1	15	-8.07214164980608	0.0098382374695789	-0.0272329547918118	-0.0684913665829677	0.108992209052249	0.42726035965552	0.42726035965552	0.513336319043898	1
31656	chr15	46409308	46661103	+	AC012405.1	15	-8.0718080108142	0.00993169037162023	-0.0279248094021267	-0.00993831523616975	0.0124302540210087	0.424887413670149	0.424887413670149	0.51450833967486	1
32197	chr15	75335019	75340270	+	COMMD4	15	-8.07214399502216	0.00983449546334914	-0.0271973557177636	-0.0362908669311085	0.126244174715664	0.421309923427543	0.421309923427543	0.516284140640417	1
32166	chr15	74540176	74598131	+	ARID3B	15	-8.07201418948633	0.00995759440517219	-0.0274136211745353	-0.0648537205042165	0.0384877940083743	0.420853331953367	0.420853331953367	0.51651155507382	1
31930	chr15	63500736	63504083	-	AC007950.2	15	-8.07213027824325	0.00983015271829446	-0.0272015394019799	-0.105946492406886	0.189126520774041	0.413230849329921	0.413230849329921	0.52033419227855	1
31522	chr15	41848145	41895053	-	SPTBN5	15	-8.07221478434856	0.00985208465550569	-0.0271742144019062	-0.00431997005741598	0.49345454965198	0.404027261402916	0.404027261402916	0.525016706247885	1
31740	chr15	51413096	51498833	+	AC066613.2	15	-8.07191144379246	0.00976093999844352	-0.0276813743864294	-0.0020341827068547	0.0162953307538972	0.399109710581797	0.399109710581797	0.527549397858708	1
32292	chr15	79141938	79284823	-	ANKRD34C-AS1	15	-8.07231618563352	0.0098504819945533	-0.0269707675411121	0.0417674010312349	-0.0588995278799164	0.399021275195992	-0.399021275195992	0.527595144380862	1
32047	chr15	68778534	68821895	-	ANP32A	15	-8.0720745373471	0.00980096262852603	-0.0273729598473321	-0.0014916411660732	0.035338110428386	0.397735268359611	0.397735268359611	0.52826118231547	1
31467	chr15	40464192	40467726	-	AC013356.2	15	-8.07223270367819	0.00984569553966042	-0.0270759404495224	0.122925148961839	-0.19348524935776	0.396317361931324	-0.396317361931324	0.528997279319044	1
32580	chr15	92899188	93022162	+	CHD2	15	-8.07224003914108	0.00984855703884602	-0.0270768582409848	0.122925116630632	-0.184504811299928	0.389905665506376	-0.389905665506376	0.532348992115524	1
31584	chr15	43745437	43773278	+	PDIA3	15	-8.07215363018637	0.00983732043219732	-0.0272080630144008	-0.0585557153392561	0.113669997337603	0.388255291358291	0.388255291358291	0.533217923182276	1
32224	chr15	75894039	75895302	+	RN7SL510P	15	-8.0722180488232	0.00983243347992824	-0.0270705207858314	0.0949848094195116	-0.162761747964941	0.382024273789284	-0.382024273789284	0.53652186545181	1
31356	chr15	33967496	34067458	+	CHRM5	15	-8.07189873896035	0.00969736673023514	-0.027637853597671	0.00276865175480481	0.0172921840439557	0.382001345975368	0.382001345975368	0.53653409134855	1
31500	chr15	41230267	41281887	+	CHP1	15	-8.07214339428517	0.00983118618653256	-0.0272239275145261	-0.0299127255311721	0.099970711196605	0.379584891818922	0.379584891818922	0.537825478962932	1
31517	chr15	41773483	41827855	+	MAPKBP1	15	-8.07225749967323	0.00984359731840234	-0.0270251783662054	0.047094252295625	-0.083106055543461	0.373972197090552	-0.373972197090552	0.540847001896659	1
31481	chr15	40765160	40808473	-	DNAJC17	15	-8.07222246316515	0.00984752121202304	-0.0271547217346328	0.0193097345376142	0.469817594649742	0.37296700575007	0.37296700575007	0.541391421066717	1
31606	chr15	44710486	44718159	+	B2M	15	-8.07223625563422	0.00984655014385227	-0.0270584111127989	0.0494662711079946	-0.109967941414976	0.369611413167149	-0.369611413167149	0.543216157461113	1
32602	chr15	95209092	95328018	-	LINC01197	15	-8.07214706646741	0.00984815801375527	-0.0272243075419216	-0.0724736849189189	0.112774624224831	0.36954501803848	0.36954501803848	0.543252376774349	1
31549	chr15	42723543	42738128	-	CDAN1	15	-8.07224944098812	0.00985219150887451	-0.0271012541492777	0.461994914978824	-0.466750294126972	0.369415466742794	-0.369415466742794	0.543323061341635	1
31434	chr15	39799007	39921266	-	GPR176	15	-8.07199700021037	0.00995803109396309	-0.0273918368952486	-0.0587358770116519	0.0333686637511868	0.366242497859275	0.366242497859275	0.545059586823643	1
32470	chr15	89040273	89077215	+	AC013565.1	15	-8.07228847637298	0.00986377555978812	-0.0269591182499585	0.00790482184325289	-0.0429265702574139	0.362742840759893	-0.362742840759893	0.546986864067581	1
32464	chr15	88620339	88632281	+	AEN	15	-8.07222029379452	0.00984095442376987	-0.0270849096052916	0.0957161430299795	-0.160117796899377	0.360452695249478	-0.360452695249478	0.548254927603358	1
32025	chr15	66984104	67003432	-	AC087482.1	15	-8.07223692453584	0.00984966831259459	-0.0270362006816374	0.0103422828439394	-0.076337654157449	0.358622612475301	-0.358622612475301	0.549272198103278	1
32444	chr15	86295648	86305981	-	AGBL1-AS1	15	-8.07216195221185	0.00983902850256557	-0.027191969944364	-0.0640024948419313	0.13594592653271	0.352296446601031	0.352296446601031	0.552816037260089	1
31532	chr15	42139033	42157636	-	PLA2G4F	15	-8.07206932454309	0.00975615097347093	-0.0273459824043993	0.032110212915494	0.0464107021742865	0.349930387819768	0.349930387819768	0.554152538478231	1
31461	chr15	40357218	40378621	+	DISP2	15	-8.07206293914322	0.00978139944280798	-0.0273449863938434	0.00670488796547518	0.0413879243816129	0.346700864373815	0.346700864373815	0.555986658434236	1
32081	chr15	70654553	70764558	-	UACA	15	-8.07192082981738	0.00961305200345075	-0.0276197293103483	0.014388444065977	0.0182182799802352	0.344570956849566	0.344570956849566	0.557202587261376	1
31426	chr15	39471717	39492882	+	AC109630.1	15	-8.07212004727699	0.00983378461628082	-0.0272779874709651	-0.0167088840604195	0.0510446281710622	0.342572898654908	0.342572898654908	0.558347847674316	1
31381	chr15	34978340	34989287	-	ZNF770	15	-8.07220176308229	0.00985307695027204	-0.0271895415105836	-0.0617123845829837	0.239515018394349	0.342399834670687	0.342399834670687	0.558447256548224	1
32514	chr15	90183962	90229670	+	SEMA4B	15	-8.07214884413717	0.00984416421084511	-0.0272229206701346	-0.0704173515577263	0.0919994195507626	0.342082656050479	0.342082656050479	0.55862953321162	1
31419	chr15	38756551	38760413	-	AC022929.1	15	-8.07218831856986	0.00984573403783484	-0.0271849582595098	-0.0652485566057908	0.198627743079551	0.340739272726751	0.340739272726751	0.559402810230727	1
32446	chr15	86931879	86946331	+	AC016987.2	15	-8.07215564044445	0.00985073496479805	-0.0272184186842577	-0.066076192771679	0.100048006582096	0.336376348604972	0.336376348604972	0.561928367733987	1
32262	chr15	78104605	78132445	-	CIB2	15	-8.07205368193356	0.00978269351338534	-0.0273136807930388	0.0347616385360373	0.107214582732933	0.329307635386613	0.329307635386613	0.566067062116972	1
31380	chr15	34851781	34970742	-	AQR	15	-8.07205747662054	0.00972413305776687	-0.0273711062226293	0.0186916621112235	0.0278899689707468	0.321313338901746	0.321313338901746	0.570819443359584	1
31060	chr15	20729746	20757183	-	AC012414.4	15	-8.07223446346517	0.00984169043917138	-0.0270096360607804	0.0119801811766981	-0.0577648640565689	0.321198925034878	-0.321198925034878	0.570888024252623	1
31126	chr15	23756114	23856375	+	AC087490.1	15	-8.07200665419182	0.00992098242480699	-0.0273276350421117	-0.0666766528452234	0.0378758050615098	0.319702627036349	0.319702627036349	0.57178641002281	1
32205	chr15	75463250	75580315	-	PTPN9	15	-8.07210481040843	0.0098929227507174	-0.0273706338740922	-0.029291940540906	0.0311128341650146	0.319128459375861	0.319128459375861	0.572131880246594	1
32685	chr15	100344046	100350822	-	SPATA41	15	-8.07225049811375	0.00983291928948571	-0.0270454084764295	0.163587570523648	-0.27067234093889	0.315366114408789	-0.315366114408789	0.574405839739912	1
31355	chr15	33866226	34040204	-	AVEN	15	-8.0718108715198	0.00943465588142489	-0.0277549256432669	0.0107822778971327	0.010778068488084	0.311356191070445	0.311356191070445	0.576849162312835	1
31766	chr15	52123560	52139035	+	AC023906.4	15	-8.07221005644256	0.00983563090131057	-0.0270725343520416	0.0470588890073406	-0.11761710629029	0.307959879361988	-0.307959879361988	0.578934791351935	1
32285	chr15	78759205	78812464	-	ADAMTS7	15	-8.07225738339594	0.0098335984949971	-0.0270103497701855	0.0375963004217544	-0.0522695479272418	0.307958822803812	-0.307958822803812	0.578935442506755	1
