testIndex	chr	start	end	strand	geneName	chrInt	(Intercept)	timePointInMonths	group	V4	interaction	testStat	signedTestStat	pvalue	adjpvalue
31110	chr15	22772062	22829789	+	NIPA1	15	-8.07898014288094	0.00787895426050511	-0.0203067923934466	-0.0215100618392703	0.0641201514392867	0.966109696018066	0.966109696018066	0.325652329638596	1
32262	chr15	78104605	78132445	-	CIB2	15	-8.07910250949787	0.00787330721165702	-0.0202204291967784	0.0110917932123238	0.0902147934489595	0.946172237877363	0.946172237877363	0.330695538788495	1
31834	chr15	57590903	57685364	+	MYZAP	15	-8.07895028092838	0.00781802530719533	-0.0203010010642527	0.00374413884805492	0.0580738181563913	0.921884654592759	0.921884654592759	0.336980609631322	1
31681	chr15	48408312	48646709	-	FBN1	15	-8.07881738952025	0.00786607362954017	-0.0206658777840572	-0.0144135816672249	0.0333348154815646	0.909397582350721	0.909397582350721	0.34027430837569	1
31407	chr15	37500000	37511000	-	SIMULA10K-	15	-8.07933384526116	0.0077855918009142	-0.0194846323589015	0.310045293105051	-0.41532145051678	0.902721827505047	-0.902721827505047	0.342052936091718	1
31248	chr15	26865910	26948752	+	GABRA5	15	-8.07899258932347	0.00788346130761131	-0.020284370941627	-0.028411301436161	0.0670876565881337	0.889653187095973	0.889653187095973	0.345571308204057	1
32062	chr15	69396903	69416029	-	AC027237.5	15	-8.07919145721222	0.00787664819367651	-0.0198420244509332	0.0976643672112125	-0.160689231679866	0.816845603819274	-0.816845603819274	0.366104054301548	1
32414	chr15	84717473	84747837	-	AC012291.3	15	-8.07927579929421	0.00790079621959672	-0.0197449518670479	0.0397652339878555	-0.081197751877865	0.793885235426387	-0.793885235426387	0.372927895148451	1
32374	chr15	82848982	82953720	-	HOMER2	15	-8.07899307884442	0.0079287907992831	-0.0202685614144363	-0.0565167370316143	0.0689260303904853	0.792416467164912	0.792416467164912	0.373370437673668	1
31732	chr15	51208056	51339596	-	CYP19A1	15	-8.07912787872244	0.00790859285395928	-0.0200777905307417	-0.0607927637584327	0.190095129756367	0.759021195963214	0.759021195963214	0.383635010528777	1
31727	chr15	50839874	50882015	-	AC021752.1	15	-8.07907346247625	0.00788384841190792	-0.0201684424040663	-0.00746570624783883	0.0800838312220715	0.735982617395166	0.735982617395166	0.390950836005508	1
32284	chr15	78624894	78628193	+	AC067863.1	15	-8.07910339102513	0.00792301745684387	-0.0201566539618974	-0.0603931123655268	0.10479259855028	0.735563279977214	0.735563279977214	0.391085835056597	1
32157	chr15	74373677	74375511	+	AC090826.2	15	-8.07920284292988	0.00788756005843538	-0.0198725192185898	0.179381637109851	-0.266115122464912	0.707075957416237	-0.707075957416237	0.400416235525256	1
32060	chr15	69297911	69407780	+	PAQR5	15	-8.07937118108804	0.00783079351028837	-0.0195115540135177	0.0319153817015454	-0.0392495779097774	0.706629565987896	-0.706629565987896	0.400564990094536	1
32057	chr15	69159634	69272207	+	GLCE	15	-8.07891290892391	0.00787128394264958	-0.0204636788447985	-0.0106480113507757	0.0321085230212095	0.680942281222997	0.680942281222997	0.409262441735831	1
32297	chr15	79431335	79472304	+	MINAR1	15	-8.0792391970324	0.00787584375098804	-0.0198141659648186	0.0848479173342703	-0.0893298960193053	0.657937103926088	-0.657937103926088	0.417289169165285	1
32266	chr15	78250501	78264987	-	AC090607.3	15	-8.07925208433431	0.00787354538056651	-0.0197605577891355	0.0507387510411579	-0.0811423584950879	0.656238045778991	-0.656238045778991	0.417891204622415	1
32556	chr15	91098949	91292636	+	SV2B	15	-8.07861806700933	0.00831307405544557	-0.0210066419117316	-0.0227363000506209	0.0150480834129818	0.65033677327574	0.65033677327574	0.419992300061189	1
32029	chr15	67253785	67501804	+	IQCH	15	-8.07948575911273	0.00792604762597771	-0.0193600361564183	0.0119296429360788	-0.025220799963957	0.648107776498364	-0.648107776498364	0.42079001224689	1
32245	chr15	77100655	77421144	-	PEAK1	15	-8.07884230778615	0.00809454967061729	-0.0204956253175781	-0.0505637503993694	0.0325229262722009	0.647850285126879	0.647850285126879	0.420882308785695	1
31507	chr15	41416103	41483563	+	RTF1	15	-8.07899844280041	0.00790990464026242	-0.0202992912446752	-0.022798803854548	0.0467975660526595	0.618600930810317	0.618600930810317	0.431567664376384	1
32542	chr15	90902301	90922579	+	MAN2A2	15	-8.07905917981075	0.00790090452931613	-0.020174087396414	-0.0302896938961975	0.0710427737267059	0.616948379788482	0.616948379788482	0.432183552723131	1
31428	chr15	39580078	39599466	+	THBS1	15	-8.07926329655762	0.00790068073940153	-0.0197892890981691	0.0374647900418367	-0.0682620043816606	0.590917571538739	-0.590917571538739	0.442064518695311	1
31729	chr15	51036487	51293912	+	MIR4713HG	15	-8.07911455277009	0.00790686016179532	-0.0200961164547761	-0.0655604520304034	0.13726179524243	0.587138175864311	0.587138175864311	0.443527906964329	1
31321	chr15	31475397	31656339	-	OTUD7A	15	-8.0792261728981	0.00789488995996868	-0.0197863160497939	0.0249606670485751	-0.0700242125367407	0.583929805417029	-0.583929805417029	0.444776072078742	1
31928	chr15	63389229	63438320	+	LINC02568	15	-8.07921541093174	0.00790653912635708	-0.0198683225766413	0.0552907375245743	-0.114779194051113	0.577446788852285	-0.577446788852285	0.447314841948043	1
31669	chr15	47811728	48006060	+	AC092078.2	15	-8.07918923015228	0.00790042495511845	-0.019894810771781	0.0968033164879887	-0.174890675307763	0.57255042203542	-0.57255042203542	0.44924722279939	1
32113	chr15	72473329	72602987	+	ARIH1	15	-8.07904096155001	0.0078792512660395	-0.0201573942775901	-0.0240100136516123	0.0784232548010955	0.571615737949287	0.571615737949287	0.449617578602738	1
31793	chr15	55317183	55320123	-	PIGBOS1	15	-8.07913128259293	0.00790851792443803	-0.0200607455681338	-0.0746205849284999	0.216981731535658	0.571293420500297	0.571293420500297	0.449745402850493	1
31934	chr15	63608617	63834948	-	HERC1	15	-8.07892223914657	0.00796016668875899	-0.020364071582631	-0.0384812370041181	0.0392029710664847	0.570736599818702	0.570736599818702	0.449966359637625	1
32369	chr15	82749571	82757204	+	SNHG21	15	-8.07912690259929	0.0079163545789207	-0.0200882898558158	-0.0547938307482156	0.122038366773196	0.563079852761803	0.563079852761803	0.453021977963473	1
31393	chr15	35939166	35975769	-	AC021351.1	15	-8.07909887202641	0.00789007516237739	-0.0200715555985618	-0.0339721726180724	0.150771008685168	0.556815698747414	0.556815698747414	0.455546098709773	1
31512	chr15	41556674	41578805	+	TYRO3	15	-8.07919521435813	0.00791007784051745	-0.0199099010119004	0.111788142123914	-0.166739070028201	0.55529581002429	-0.55529581002429	0.4561618663546	1
31957	chr15	64700247	64719602	+	AC100830.1	15	-8.07920846236047	0.00790073042948336	-0.0198955023308008	0.0884093806594411	-0.139097844275007	0.545277402619831	-0.545277402619831	0.460253791379809	1
31687	chr15	48737937	48812069	-	CEP152	15	-8.07903193551276	0.00788120406481463	-0.0202030062915147	-0.0203935571137228	0.0613047642598698	0.543204070299908	0.543204070299908	0.461107880863029	1
32415	chr15	84747591	84806445	+	ZNF592	15	-8.07906064336934	0.00789157541935204	-0.0201323352143439	-0.0351148813708357	0.0857986221581049	0.542461957391424	0.542461957391424	0.46141419868911	1
32468	chr15	88877293	88896544	-	HAPLN3	15	-8.07904841851621	0.00784160299284853	-0.0202312512991144	0.0200838616338055	0.0606192482749144	0.540923521756668	0.540923521756668	0.462050240939139	1
32061	chr15	69390191	69392149	+	AC027237.6	15	-8.07913854866098	0.00791073198970604	-0.0200461874354756	-0.080743970443178	0.322224439251499	0.540597526465717	0.540597526465717	0.462185197578072	1
31634	chr15	45278422	45280474	+	AC051619.10	15	-8.07910688564428	0.00789665444606413	-0.0200739619766196	-0.0586994124338372	0.144100791276896	0.538513781807524	0.538513781807524	0.463049316896792	1
31382	chr15	34977350	34980084	+	AC114546.3	15	-8.07918063255079	0.00789187676688963	-0.0198801173941303	0.0594252072891528	-0.127307812703607	0.534283943687115	-0.534283943687115	0.464811348047802	1
32049	chr15	68880662	68929941	-	AC087639.2	15	-8.07901547433026	0.00793780850161063	-0.0202428346520042	-0.0438529625162611	0.0505761827385297	0.533941015473829	0.533941015473829	0.464954671043358	1
31241	chr15	26114746	26134001	+	LINC00929	15	-8.07908419822758	0.00788211525769444	-0.0201210451458034	-0.00431139995570889	0.0780266959454658	0.527116662643493	0.527116662643493	0.467821603206779	1
31937	chr15	63907035	64041267	-	DAPK2	15	-8.07894490846848	0.00784685678292929	-0.0203761459312755	-0.00396421896385187	0.0293070051706514	0.523791547131623	0.523791547131623	0.46922878200472	1
32568	chr15	92567818	92575517	-	LINC00930	15	-8.07914385775417	0.00791155671817778	-0.0200425881878863	-0.055091505307543	0.213441319069917	0.521324429158995	0.521324429158995	0.470277264411331	1
31984	chr15	65327126	65379002	-	IGDCC3	15	-8.07892693315976	0.00787074076474514	-0.0204531867060792	-0.00923466501221221	0.0273609471656884	0.514809564413554	0.514809564413554	0.473064211777845	1
31276	chr15	29373601	29377956	-	AC107980.1	15	-8.07910074556432	0.00791808566407415	-0.0201182465287452	-0.0665293137362922	0.103574061908989	0.514341237238114	0.514341237238114	0.473265582488164	1
31290	chr15	30195035	30214540	+	LINC02249	15	-8.07914704336947	0.00791164014772461	-0.0200400391163663	-0.0728777111528576	0.314358444997849	0.513101976377584	0.513101976377584	0.473799108707165	1
31683	chr15	48528979	48530728	-	AC022467.1	15	-8.07920800885686	0.00790762303729897	-0.0199002276844422	0.0888809441462969	-0.150502982495051	0.5083373388361	-0.5083373388361	0.475859496502097	1
31756	chr15	51938024	51972778	-	LEO1	15	-8.07903009904742	0.00792451410723283	-0.0201924281222734	-0.0471141514116789	0.0545110198032554	0.492012153573342	0.492012153573342	0.483031099239851	1
32104	chr15	72266745	72320946	-	AC009690.3	15	-8.07918529163596	0.00790604705265574	-0.0199281823978983	0.151688271992531	-0.220038320775861	0.485994510105229	-0.485994510105229	0.485719523307524	1
31540	chr15	42412822	42458532	-	ZNF106	15	-8.07924419336136	0.00792397316177906	-0.0198431269802036	0.019041418938427	-0.0743988557959784	0.485372852664114	-0.485372852664114	0.485998661721249	1
32078	chr15	70570957	70587606	-	LINC02204	15	-8.07922113253502	0.00791110125163819	-0.0198261418105444	0.0211775670244862	-0.0722838804927065	0.477635398350685	-0.477635398350685	0.489495340721692	1
31655	chr15	46364835	46381043	+	AC091074.2	15	-8.07922266823111	0.00791907233917666	-0.0198494005978444	0.0199071367283623	-0.0783579485245915	0.475939528890194	-0.475939528890194	0.490267322818014	1
32371	chr15	82755361	82807069	-	FSD2	15	-8.07914251945899	0.00790823205540425	-0.0200353368074951	-0.0581197494951904	0.216470024695148	0.474197632320283	0.474197632320283	0.491062373286632	1
31804	chr15	55611543	55744152	-	PRTG	15	-8.07930762955752	0.00786081566685715	-0.019646463417683	0.0248556072781158	-0.0313684617244932	0.46580591291422	-0.46580591291422	0.494922998871872	1
31549	chr15	42723543	42738128	-	CDAN1	15	-8.07920006139314	0.00791146307505297	-0.0199356789814125	0.470886263817685	-0.596531367820106	0.464508349853531	-0.464508349853531	0.495524492811255	1
31948	chr15	64386835	64455303	+	TRIP4	15	-8.07906271922561	0.00795724577126755	-0.0202114908234971	-0.0598551784787815	0.0607225884784809	0.458952701701492	0.458952701701492	0.498113836535982	1
31632	chr15	45235929	45280251	-	AC051619.4	15	-8.07920032030401	0.00789897328750655	-0.0198785537396419	0.0468963480806692	-0.110167054746556	0.458792056807397	-0.458792056807397	0.49818904871395	1
32095	chr15	71817413	71822455	+	AC104938.1	15	-8.07921449883876	0.00789533584943802	-0.0199093151348411	0.131462631260648	-0.118108353494951	0.458187079454547	-0.458187079454547	0.498472464960096	1
31819	chr15	56652487	56919571	-	AC090517.4	15	-8.0792297049011	0.00787362356652288	-0.0197816924764556	0.0388396035546134	-0.0515169618605082	0.455698683937044	-0.455698683937044	0.499641089993305	1
32035	chr15	67831724	67873866	+	AC009292.2	15	-8.07922230685329	0.00792012150683163	-0.019928398001314	0.470899850846053	-0.529503870482052	0.45483981815687	-0.45483981815687	0.500045517615803	1
31846	chr15	58520310	58523371	+	AC018904.2	15	-8.07914578752676	0.0079134107639538	-0.0200458696716841	-0.0272635416322095	0.268744792217279	0.453596238292448	0.453596238292448	0.500632087162102	1
31742	chr15	51454267	51460553	+	AC066613.1	15	-8.07904137440249	0.00793390380659931	-0.020238573774864	-0.0303891179331117	0.0414997891970694	0.452998382565056	0.452998382565056	0.500914498846349	1
31633	chr15	45251233	45277846	+	SLC28A2	15	-8.07919549095729	0.00790393281486912	-0.0199045120124049	0.0688209892158255	-0.12815185321592	0.45067058355653	-0.45067058355653	0.502016676852375	1
32241	chr15	77041403	77072109	-	TSPAN3	15	-8.07905622110562	0.0079179673196168	-0.0201515206806255	-0.0534643356359497	0.0688114025227116	0.44247596913101	0.44247596913101	0.505929825124221	1
31435	chr15	39813222	39816429	-	AC023908.1	15	-8.07919257603839	0.00788849553385163	-0.019865203193449	0.0544551473843294	-0.0844100935668041	0.436695062969193	-0.436695062969193	0.508721936272361	1
31938	chr15	63927273	63935953	+	AC015914.1	15	-8.07911929597443	0.00786453550253619	-0.0199934970603174	0.0649335073626752	0.102033723559876	0.435042093929042	0.435042093929042	0.509525184191583	1
31726	chr15	50745708	50749829	+	AC012100.2	15	-8.07920965354988	0.00791519656771023	-0.0199432379308925	0.470892122481766	-0.543689558169783	0.432489907363561	-0.432489907363561	0.510769711053467	1
31607	chr15	44727987	44767827	+	TRIM69	15	-8.07907707374417	0.00787794291928901	-0.0201620047211327	-0.0174122810885815	0.14495327826799	0.426936745106104	0.426936745106104	0.513495881529586	1
32058	chr15	69278327	69289439	-	AC026992.2	15	-8.079165570343	0.00788339090251355	-0.0199047254233439	0.10871920631757	-0.16528492548892	0.426502198567505	-0.426502198567505	0.513710276302745	1
32122	chr15	72751368	72784785	-	ADPGK	15	-8.079223596695	0.00788256701939893	-0.0198375949014327	0.0548920426731618	-0.0622264016806465	0.421248353141891	-0.421248353141891	0.516314796722866	1
31648	chr15	45586350	45676314	+	AC090527.3	15	-8.07908515729734	0.00790252138949876	-0.0201247652805703	-0.0259632658061968	0.0674344095574094	0.41260548156697	0.41260548156697	0.520650019502085	1
31652	chr15	45704077	45848885	+	AC068722.1	15	-8.07901781226407	0.0078489173306413	-0.0202055036333646	0.00213511459549716	0.0412279383380127	0.40537531159589	0.40537531159589	0.524326197368045	1
32164	chr15	74488601	74516959	+	AC012435.3	15	-8.07899510633994	0.00787141567504124	-0.0202892749629441	-0.00793302912760578	0.0313654262272804	0.403791180364351	0.403791180364351	0.525137799940349	1
32562	chr15	92148751	92332037	-	AC116903.2	15	-8.07919494147664	0.0079066936162886	-0.0199023986004394	0.059454280883819	-0.124958756940994	0.402910627499296	-0.402910627499296	0.525589903090053	1
32635	chr15	97339692	97523032	-	LINC02254	15	-8.07908377181965	0.0079182918751326	-0.0201030378012535	-0.0697357929089706	0.0780407834650903	0.399169627617994	0.399169627617994	0.527518407552699	1
31301	chr15	30559643	30560934	+	RN7SL796P	15	-8.07914566696685	0.0079096397022318	-0.0200499640513311	-0.0719444070533195	0.197554748454726	0.398558191068332	0.398558191068332	0.527834807888349	1
31463	chr15	40381720	40394154	+	KNSTRN	15	-8.07918738161756	0.00790085531884666	-0.019902655153867	0.0481132196722034	-0.106070138458395	0.397524117443936	-0.397524117443936	0.528370683658386	1
31592	chr15	43825979	43867018	+	WDR76	15	-8.07907407833876	0.00790727127782276	-0.0201499643917588	-0.0320531608956581	0.0603607608676388	0.393759729666272	0.393759729666272	0.53032971927956	1
31690	chr15	48823740	48964919	-	SHC4	15	-8.07927363469823	0.0078776087480974	-0.0197356603817553	0.0269734797989744	-0.0339010153379226	0.391253998576758	-0.391253998576758	0.531640982388398	1
31554	chr15	42748080	42749936	+	AC090510.4	15	-8.07906308444255	0.00788419415443276	-0.0201153800749759	-0.0265525052988815	0.0735330226285953	0.389376680479472	0.389376680479472	0.532627226981601	1
32072	chr15	70079371	70080468	-	MIR629	15	-8.07909693023992	0.00789102186169499	-0.0200771920091273	-0.0949406809448158	0.19735299530418	0.384964102587219	0.384964102587219	0.534958433267297	1
32017	chr15	66503958	66548426	+	ZWILCH	15	-8.07928976661894	0.00782077390035196	-0.0196962133927579	0.0307779020762964	-0.025934335548896	0.382656234261049	-0.382656234261049	0.536185081890291	1
32481	chr15	89361508	89398485	+	MIR9-3HG	15	-8.07918301559447	0.00789965673463344	-0.0198875307497286	0.0260687351140668	-0.0905315885582493	0.381907711118402	-0.381907711118402	0.53658402593006	1
31464	chr15	40404484	40421313	+	IVD	15	-8.07908488627642	0.00789722587578989	-0.0200809662525049	-0.0456165323694136	0.0939213686343897	0.376345939406747	0.376345939406747	0.539565344755694	1
32490	chr15	89664366	89680367	-	PLIN1	15	-8.07910106870712	0.00789196315136254	-0.0201019039720419	-0.0114868446076261	0.0730325161586745	0.372310523795932	0.372310523795932	0.541747520610518	1
32567	chr15	92470653	92501117	+	C15orf32	15	-8.07907406203022	0.00785358658388846	-0.020165622925499	0.0112697604091015	0.0419788637334501	0.371115816718884	0.371115816718884	0.542396679815504	1
32268	chr15	78280949	78283190	-	AC090607.4	15	-8.07911797667227	0.00789982517288879	-0.0200381595162718	-0.137849720988742	0.296201163045233	0.368586886376761	0.368586886376761	0.543775545448343	1
32502	chr15	89886484	89887591	-	RNU6-1111P	15	-8.07911803904967	0.00790763542473227	-0.0200553922918846	-0.0631481327713734	0.117919403367613	0.36620833876168	0.36620833876168	0.545078337518835	1
32538	chr15	90838640	90853608	+	AC124248.1	15	-8.0791852254843	0.00789728371889398	-0.019897600087146	0.037662321433245	-0.0969911321925456	0.349284145083402	-0.349284145083402	0.554518638134367	1
32052	chr15	68929524	69056733	+	NOX5	15	-8.07905982207215	0.00792379408044619	-0.0201635459991394	-0.0358035924659199	0.0470511000277595	0.348936782201235	0.348936782201235	0.554715609767452	1
31882	chr15	60478151	60544452	+	RORA-AS1	15	-8.07925249929584	0.00791709852724898	-0.0197800828056548	0.0117860626475239	-0.0375063229138602	0.348928691321817	-0.348928691321817	0.554720199265138	1
32382	chr15	83021570	83090782	+	AC024270.2	15	-8.07918923832101	0.00790136131107833	-0.0199163561963101	0.0589566309098279	-0.109645366807227	0.347926897123216	-0.347926897123216	0.55528901577203	1
32656	chr15	98647538	98964530	+	IGF1R	15	-8.07909077369068	0.0078709108862407	-0.0201516163853362	0.00812620763648909	0.0474619085989604	0.341782466102814	0.341782466102814	0.558802151291883	1
32240	chr15	76994125	77037475	+	PSTPIP1	15	-8.0791252166234	0.00790567569788658	-0.0200739707475672	-0.0714436143804273	0.123803076999069	0.337222667591959	0.337222667591959	0.561436754630498	1
31745	chr15	51707994	51716220	-	AC020892.2	15	-8.07909432234827	0.00790466164350034	-0.0200638293171804	-0.0890446800552881	0.151456248413586	0.335752834718733	0.335752834718733	0.562291085958998	1
31098	chr15	22014232	22095857	+	AC134980.3	15	-8.07905144526501	0.00790001898185011	-0.0201535227239909	-0.0304690790534417	0.0468000787103098	0.334572444810874	0.334572444810874	0.562978990730938	1
32158	chr15	74378082	74390535	+	LINC02255	15	-8.07920617341716	0.00787520068753311	-0.0198368009963176	0.0481884000992804	-0.0606837293137947	0.333007249168986	-0.333007249168986	0.563893653425185	1
31135	chr15	24674774	24683393	+	NPAP1	15	-8.07920550418649	0.00791784132120688	-0.0198698376306992	0.0105563802716447	-0.0646162049813869	0.330377777094327	-0.330377777094327	0.565436723869764	1
31933	chr15	63596352	63602428	+	FBXL22	15	-8.07911151092254	0.0079030047374431	-0.0200578684943538	-0.0711872254844094	0.114146104107746	0.327468549418882	0.327468549418882	0.567153513662416	1
32033	chr15	67541702	67807114	+	MAP2K5	15	-8.07891541596669	0.00803837578295452	-0.0204226542558044	-0.0261650332805374	0.01939425884308	0.325455921833054	0.325455921833054	0.568347136952767	1
31251	chr15	27361309	27366398	+	AC144833.1	15	-8.0791714577015	0.00790023167165632	-0.0199333588904193	0.0996211295583432	-0.182665708092576	0.322940446216307	-0.322940446216307	0.569845879960463	1
31267	chr15	28701953	28713323	-	GOLGA8M	15	-8.07910043849817	0.00790561846784454	-0.0200641584387845	-0.0901923802582023	0.136075897612043	0.313748761585885	0.313748761585885	0.575388854464817	1
31517	chr15	41773483	41827855	+	MAPKBP1	15	-8.07924427664224	0.00787296168768625	-0.0198132595274839	0.0520788799336043	-0.0504815531905672	0.312819396698615	-0.312819396698615	0.575955222244207	1
31820	chr15	56729931	56731611	-	AC090517.2	15	-8.07912953608621	0.00790140168599285	-0.0200484250116604	-0.0508354162370874	0.125050323912982	0.31003163605692	0.31003163605692	0.577660772843591	1
32159	chr15	74409288	74434958	-	SEMA7A	15	-8.07909545531764	0.00790684610338133	-0.0200924662530629	-0.0461763884218719	0.0653923833220613	0.309507652282264	0.309507652282264	0.577982466799283	1
32316	chr15	80344852	80399007	-	AC016705.2	15	-8.07921922790126	0.00790732047620191	-0.0199355467925545	0.140073911508646	-0.126723144808772	0.304088128788862	-0.304088128788862	0.581330809514445	1
32220	chr15	75759500	75763405	-	AC019294.3	15	-8.07918703334871	0.00790723348308209	-0.0199349504626221	0.0799981487932538	-0.133947296354556	0.303130928448809	-0.303130928448809	0.581926234981728	1
32209	chr15	75635138	75639239	+	AC105020.2	15	-8.07911972859566	0.00789691392464675	-0.0200718464605806	-0.222576794170679	0.516181381917041	0.302439708846578	0.302439708846578	0.582356969617806	1
32145	chr15	74126372	74130278	-	AC010931.1	15	-8.0791786196126	0.00788473379254029	-0.0199139964259288	0.115056484419667	-0.0991471661866503	0.300243801297256	-0.300243801297256	0.5837296196276	1
31711	chr15	50241946	50266726	-	HDC	15	-8.07911491408243	0.00791541554943542	-0.0200707631583048	-0.064827007274087	0.0877333731424166	0.299266212478869	0.299266212478869	0.584342805687558	1
31940	chr15	64093122	64138006	+	SNX1	15	-8.07906123054215	0.00791576373346636	-0.0201117120495638	-0.0783030374222508	0.0848662238873921	0.294976863068769	0.294976863068769	0.587048749496535	1
31746	chr15	51723010	51738655	-	LYSMD2	15	-8.07926424665817	0.007925077285174	-0.0198101213067953	0.0202285992558617	-0.045626586327766	0.291895459272382	-0.291895459272382	0.589008428062037	1
31555	chr15	42942896	43107038	-	UBR1	15	-8.07929169859965	0.0078538806083408	-0.0196904870010351	0.0201573609155394	-0.0217499923311764	0.288398616808081	-0.288398616808081	0.591248566415536	1
32054	chr15	69037548	69044565	-	AC027088.3	15	-8.07906698019099	0.00786086100977324	-0.0200933491152983	0.0265164871294695	0.0649096978988778	0.28711891859075	0.28711891859075	0.592072738030654	1
32161	chr15	74428444	74431449	+	AC090826.3	15	-8.07911992340552	0.0078974903106861	-0.0200311369365471	-0.0615674116697311	0.146640069313564	0.28363628149873	0.28363628149873	0.594327713638774	1
31706	chr15	49620047	49656232	+	DTWD1	15	-8.07926838891403	0.00787603439802442	-0.0197871625342942	0.0340405632435436	-0.0354179647676355	0.281212372351547	-0.281212372351547	0.595907683866365	1
31550	chr15	42723101	42724922	+	AC090510.3	15	-8.0790928550245	0.00789769881839408	-0.0200782597379289	-0.0607021385397382	0.0951405003783666	0.275114459417637	0.275114459417637	0.599921400992708	1
32089	chr15	71095951	71783383	+	THSD4	15	-8.07900980230558	0.00835389690333033	-0.0201250441003915	-0.0350357577920263	0.0127629549398918	0.274946228487352	0.274946228487352	0.600032934030757	1
31918	chr15	62894811	62899543	+	AC103740.2	15	-8.07917841024324	0.00790293796730346	-0.0199423857963598	0.0996203872778741	-0.156193028445701	0.274618388020826	-0.274618388020826	0.600250409383745	1
32394	chr15	83961175	83962583	+	AC027807.2	15	-8.07911732330781	0.00791567864380749	-0.0200709433010749	-0.0537092069694414	0.0992806812993821	0.271322800118469	0.271322800118469	0.602445804073038	1
31478	chr15	40694128	40731592	+	RAD51	15	-8.07919022016375	0.00791239642201269	-0.019913008796727	0.0310328344062534	-0.088860320439736	0.270762847758306	-0.270762847758306	0.602820506112565	1
31954	chr15	64687572	64704281	-	OAZ2	15	-8.07924055350097	0.00791558778378798	-0.0198706198078433	0.0242933559670933	-0.0526282187654378	0.27060458559663	-0.27060458559663	0.602926499281587	1
