chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr15	45167213	45188956	-	SHF	15	31626	0	21743	391	56758850	0	21743	395	56758846	0	21743	393	56758848	2	21741	387	56758854	1.20416529501227	2.01515678057331	2.01515678057331	0.155735182691161	0.716996073725385
chr15	65381483	65423947	-	IGDCC4	15	31985	1	42463	390	56738130	1	42463	394	56738126	0	42464	393	56738127	1	42463	388	56738132	0.940533918131298	1.98356533546757	1.98356533546757	0.159015309443496	0.716996073725385
chr15	93229033	93251480	+	AC091078.1	15	32584	1	22446	390	56758147	0	22447	395	56758142	1	22446	392	56758145	0	22447	389	56758148	1.17228706203513	1.92654230436165	1.92654230436165	0.165137231112315	0.716996073725385
chr15	55826921	55918131	-	NEDD4	15	31806	2	91208	389	56689385	1	91209	394	56689380	1	91209	392	56689382	1	91209	388	56689386	0.687266974439673	1.89819722637185	1.89819722637185	0.168280245630029	0.716996073725385
chr15	100860923	100885329	+	AC015712.5	15	32700	2	24404	389	56756189	0	24406	395	56756183	0	24406	393	56756185	0	24406	389	56756189	1.08857872986534	1.69995264329191	1.69995264329191	0.192294170452161	0.721655032916836
chr15	78921057	78946046	-	CTSH	15	32289	0	24989	391	56755604	1	24988	394	56755601	0	24989	393	56755602	1	24988	388	56755607	1.06496125550307	1.637696806647	1.637696806647	0.200641768533054	0.721655032916836
chr15	75022586	75049490	+	PPCDC	15	32187	0	26904	391	56753689	1	26903	394	56753686	0	26904	393	56753687	1	26903	388	56753692	0.991086843139617	1.44801572609867	1.44801572609867	0.228846613074441	0.721655032916836
chr15	43276270	43303255	-	TGM7	15	31564	0	26985	391	56753608	1	26984	394	56753605	0	26985	393	56753606	1	26984	388	56753611	0.988079178500103	1.44046086006711	1.44046086006711	0.230064777834971	0.721655032916836
chr15	44562695	44664662	-	SPG11	15	31603	2	101965	389	56678628	1	101966	394	56678623	1	101966	392	56678625	1	101966	388	56678629	0.575591065969099	1.37656626274111	1.37656626274111	0.240686904677419	0.721655032916836
chr15	43745437	43773278	+	PDIA3	15	31584	1	27840	390	56752753	1	27840	394	56752749	0	27841	393	56752750	0	27841	389	56752754	0.956834927656293	1.36278469338868	1.36278469338868	0.243055452388394	0.721655032916836
chr15	100892342	100920391	-	AC015712.2	15	32703	0	28049	391	56752544	0	28049	395	56752540	0	28049	393	56752542	2	28047	387	56752548	0.949387903101114	1.34449036586011	1.34449036586011	0.246243632864335	0.721655032916836
chr15	36641185	36670097	-	AC013640.1	15	31397	1	28911	390	56751682	0	28912	395	56751677	1	28911	392	56751680	0	28912	389	56751683	0.919068411378475	1.27090079793561	1.27090079793561	0.259597758835281	0.721655032916836
chr15	92617447	92646598	-	FAM174B	15	32572	0	29151	391	56751442	1	29150	394	56751439	0	29151	393	56751440	1	29150	388	56751445	0.910831574575574	1.25116044222523	1.25116044222523	0.263330954808451	0.721655032916836
chr15	89574468	89628023	+	TICRR	15	32487	1	53554	390	56727039	0	53555	395	56727034	2	53553	391	56727038	0	53555	389	56727040	0.708282259159323	1.20314005536056	1.20314005536056	0.272694984456938	0.721655032916836
chr15	80058567	80138392	+	ZFAND6	15	32311	1	79824	390	56700769	2	79823	393	56700766	0	79825	393	56700766	1	79824	388	56700771	0.597011263465891	1.17765102381236	1.17765102381236	0.277834719698529	0.721655032916836
chr15	67200666	67255661	-	AAGAB	15	32028	1	54994	390	56725599	1	54994	394	56725595	1	54994	392	56725597	0	54995	389	56725600	0.681723398627843	1.1233952408802	1.1233952408802	0.289188543656449	0.723924475151237
chr15	55417754	55499348	-	DNAAF4	15	31801	1	81593	390	56699000	1	81593	394	56698996	0	81594	393	56698997	2	81592	387	56699003	0.575060801249262	1.0998892669304	1.0998892669304	0.294290406866427	0.723924475151237
chr15	22772062	22829789	+	NIPA1	15	31110	1	57726	390	56722867	1	57726	394	56722863	1	57726	392	56722865	0	57727	389	56722868	0.633191860700262	0.983246040239464	0.983246040239464	0.321398722945522	0.738266149708908
chr15	38453126	38487710	+	FAM98B	15	31413	1	34583	390	56746010	0	34584	395	56746005	1	34583	392	56746008	0	34584	389	56746011	0.739831212341622	0.867397306086787	0.867397306086787	0.351676853430368	0.796837427392859
chr15	85759325	85795925	-	KLHL25	15	32437	0	36600	391	56743993	0	36600	395	56743989	1	36599	392	56743992	1	36599	388	56743996	0.683137795579127	0.752038608443399	0.752038608443399	0.385831561850747	0.832774590290801
chr15	50702265	50766706	-	SPPL2A	15	31724	2	64439	389	56716154	0	64441	395	56716148	0	64441	393	56716150	1	64440	388	56716155	0.52304706025279	0.693594604526879	0.693594604526879	0.404944407011268	0.832774590290801
chr15	99564699	99716466	+	MEF2A	15	32676	1	151766	390	56628827	2	151765	393	56628824	2	151765	391	56628826	1	151766	388	56628829	0.35997400905792	0.68991633879341	0.68991633879341	0.406192838446073	0.832774590290801
chr15	100878830	100916626	+	ALDH1A3	15	32701	0	37796	391	56742797	0	37796	395	56742793	0	37796	393	56742795	2	37794	387	56742801	0.650961249427987	0.689431585051352	0.689431585051352	0.406357787008178	0.832774590290801
chr15	49422177	49487326	+	FGF7	15	31705	1	65148	390	56715445	1	65148	394	56715441	0	65149	393	56715442	1	65148	388	56715447	0.512107572717219	0.667105415268452	0.667105415268452	0.414062614904697	0.832774590290801
chr15	53513740	53760663	-	WDR72	15	31781	2	246921	389	56533672	3	246920	392	56533669	2	246921	391	56533670	2	246921	387	56533674	0.278948964262068	0.636425962344219	0.636425962344219	0.425007978975073	0.836004705896023
chr15	51680491	51720071	+	SCG3	15	31743	1	39579	390	56741014	0	39580	395	56741009	1	39579	392	56741012	0	39580	389	56741015	0.604808549287487	0.603419364626461	0.603419364626461	0.43727634962377	0.850787680246249
chr15	72473329	72602987	+	ARIH1	15	32113	1	129657	390	56650936	2	129656	393	56650933	2	129656	391	56650935	0	129658	389	56650937	0.334848783695664	0.501654852319916	0.501654852319916	0.478773895551253	0.877447318623755
chr15	67064601	67195169	+	SMAD3	15	32026	1	130567	390	56650026	1	130567	394	56650022	2	130566	391	56650025	1	130567	388	56650028	0.327838703913362	0.481928999994125	0.481928999994125	0.487549855724299	0.877447318623755
chr15	63608617	63834948	-	HERC1	15	31934	0	226331	391	56554262	3	226328	392	56554261	2	226329	391	56554262	3	226328	386	56554267	0.247966611822331	0.451668347319355	0.451668347319355	0.501543745801261	0.877447318623755
chr15	76994125	77037475	+	PSTPIP1	15	32240	1	43349	390	56737244	0	43350	395	56737239	0	43350	393	56737241	1	43349	388	56737246	0.513758243156817	0.447589358431287	0.447589358431287	0.503481958184973	0.877447318623755
chr15	44426628	44529038	+	CTDSPL2	15	31598	0	102410	391	56678183	2	102408	393	56678181	0	102410	393	56678181	2	102408	387	56678187	0.347462476746501	0.430645043386903	0.430645043386903	0.511672604937537	0.877447318623755
chr15	45235929	45280251	-	AC051619.4	15	31632	2	44320	389	56736273	0	44322	395	56736267	0	44322	393	56736269	0	44322	389	56736273	0.491566393908545	0.412547484942479	0.412547484942479	0.520679326457518	0.877447318623755
chr15	92882412	92927330	+	AC013394.1	15	32579	1	44917	390	56735676	1	44917	394	56735672	0	44918	393	56735673	0	44918	389	56735677	0.478198301916363	0.392018331942381	0.392018331942381	0.531240384325864	0.877447318623755
chr15	82848982	82953720	-	HOMER2	15	32374	1	104737	390	56675856	0	104738	395	56675851	1	104737	392	56675854	2	104736	387	56675859	0.32494355517708	0.379304865185986	0.379304865185986	0.537975495680172	0.877447318623755
chr15	99250361	99386202	+	LRRC28	15	32669	3	135838	388	56644755	0	135841	395	56644748	2	135839	391	56644752	0	135841	389	56644754	0.288154327391084	0.376999514439376	0.376999514439376	0.539213436025771	0.877447318623755
chr15	65442462	65518273	-	DPP8	15	31986	1	75810	390	56704783	0	75811	395	56704778	0	75811	393	56704780	2	75809	387	56704786	0.360351498260562	0.346167456205876	0.346167456205876	0.556290699461806	0.8970813982312
chr15	92818539	92898743	+	LINC01578	15	32578	1	80203	390	56700390	1	80203	394	56700386	0	80204	393	56700387	1	80203	388	56700392	0.303943493877463	0.25068005801586	0.25068005801586	0.616596634288708	0.96025560656165
chr15	95989581	96300990	+	AC012409.2	15	32610	6	311403	385	56469190	3	311406	392	56469183	0	311409	393	56469182	1	311408	388	56469187	0.151778112854156	0.217873197085282	0.217873197085282	0.640665235600985	0.96025560656165
chr15	76058984	76204963	+	TMEM266	15	32227	1	145978	390	56634615	3	145976	392	56634613	1	145978	392	56634613	0	145979	389	56634616	0.215997005603055	0.216743705357658	0.216743705357658	0.64153233184892	0.96025560656165
chr15	92148751	92332037	-	AC116903.2	15	32562	1	183285	390	56597308	2	183284	393	56597305	3	183283	390	56597308	0	183286	389	56597309	0.170714240748261	0.164753477234626	0.164753477234626	0.68481728439254	0.96025560656165
chr15	51413096	51498833	+	AC066613.2	15	31740	1	85736	390	56694857	2	85735	393	56694854	0	85737	393	56694854	0	85737	389	56694858	0.237134220418505	0.155860671970004	0.155860671970004	0.692996447391779	0.96025560656165
chr15	34851781	34970742	-	AQR	15	31380	1	118960	390	56661633	0	118961	395	56661628	1	118960	392	56661631	2	118959	387	56661636	0.197357714193505	0.145708689466119	0.145708689466119	0.702670490935394	0.96025560656165
chr15	80195480	80253213	-	CTXND1	15	32314	0	57733	391	56722860	1	57732	394	56722857	1	57732	392	56722859	0	57733	389	56722862	0.226979605056971	0.0955606987263309	0.0955606987263309	0.757223449119354	0.96025560656165
chr15	87859750	88257747	-	NTRK3	15	32453	3	397994	388	56382599	2	397995	393	56382594	4	397993	389	56382598	3	397994	386	56382601	0.0885118590049619	0.0906389505180414	0.0906389505180414	0.76336642852898	0.96025560656165
chr15	68929524	69056733	+	NOX5	15	32052	0	127209	391	56653384	1	127208	394	56653381	2	127207	391	56653384	1	127208	388	56653387	0.130175897865353	0.0647825817286503	0.0647825817286503	0.799090590396425	0.968983515178397
chr15	57590903	57685364	+	MYZAP	15	31834	1	94460	390	56686133	0	94461	395	56686128	1	94460	392	56686131	1	94460	388	56686135	0.140076944430761	0.0561112225623219	0.0561112225623219	0.812751379348977	0.968983515178397
chr15	41319793	41381021	+	NUSAP1	15	31504	0	61228	391	56719365	2	61226	393	56719363	0	61228	393	56719363	0	61228	389	56719367	0.168141825966494	0.0534416310110828	0.0534416310110828	0.817179270519422	0.968983515178397
chr15	63321377	63382846	-	CA12	15	31927	0	61469	391	56719124	0	61469	395	56719120	2	61467	391	56719124	0	61469	389	56719126	0.164209163491573	0.0510358480460127	0.0510358480460127	0.821270524940488	0.968983515178397
chr15	58434889	58499735	-	LIPC-AS1	15	31843	0	64846	391	56715747	0	64846	395	56715743	1	64845	392	56715746	1	64845	388	56715750	0.110666953738257	0.0235871228724136	0.0235871228724136	0.87794012075375	0.991455114976133
chr15	61833681	61935738	+	AC009554.1	15	31899	1	102056	390	56678537	1	102056	394	56678533	1	102056	392	56678535	0	102057	389	56678538	0.0625979136414625	0.0114927942195209	0.0114927942195209	0.914626784745172	0.991455114976133
chr15	61852388	62061447	-	VPS13C	15	31900	2	209057	389	56571536	1	209058	394	56571531	2	209057	391	56571534	1	209058	388	56571537	0.0386890187116687	0.00883325339236762	0.00883325339236762	0.92512076304758	0.991455114976133
chr15	78167467	78235565	-	ACSBG1	15	32265	0	68098	391	56712495	1	68097	394	56712492	0	68098	393	56712493	1	68097	388	56712498	0.0616766292114779	0.00744475083774887	0.00744475083774887	0.931241476298193	0.991455114976133
chr15	26543545	26717765	-	GABRB3	15	31245	0	174220	391	56606373	3	174217	392	56606372	2	174218	391	56606373	0	174220	389	56606375	0.0386407478988707	0.00734732628188795	0.00734732628188795	0.931691748622643	0.991455114976133
chr15	71971205	72040265	+	AC022872.1	15	32097	0	69060	391	56711533	0	69060	395	56711529	0	69060	393	56711531	2	69058	387	56711537	0.0476317162227897	0.00446086488227593	0.00446086488227593	0.946749118206726	0.991455114976133
chr15	66581189	66685794	+	LINC01169	15	32019	3	104602	388	56675991	0	104605	395	56675984	0	104605	393	56675986	0	104605	389	56675990	0.0378929074290543	0.004245751297276	0.004245751297276	0.948047062745731	0.991455114976133
chr15	51447710	51623833	-	DMXL2	15	31741	2	176121	389	56604472	2	176121	393	56604468	1	176122	392	56604469	0	176123	389	56604472	0.0277433054945249	0.0038011290380382	0.0038011290380382	0.950838932719881	0.991455114976133
chr15	41981581	42052190	-	PLA2G4E	15	31529	1	70608	390	56709985	1	70608	394	56709981	0	70609	393	56709982	0	70609	389	56709986	0.0254223201831415	0.00128007701277966	0.00128007701277966	0.971459244592923	0.991455114976133
chr15	40487040	40558019	+	AC091045.2	15	31469	0	70979	391	56709614	1	70978	394	56709611	0	70979	393	56709612	1	70978	388	56709617	0.0201893153085023	0.000808723787486088	0.000808723787486088	0.977312761531568	0.991455114976133
chr15	100918344	100989648	+	LRRK1	15	32704	0	71304	391	56709289	2	71302	393	56709287	0	71304	393	56709287	0	71304	389	56709291	0.0156151840484493	0.000484564006910659	0.000484564006910659	0.982437733437296	0.991455114976133
chr15	101653595	101725473	-	TARS3	15	32723	0	71878	391	56708715	0	71878	395	56708711	1	71877	392	56708714	1	71877	388	56708718	0.0075871956517797	0.000114696173113771	0.000114696173113771	0.991455114976133	0.991455114976133
chr15	47774218	47847242	-	LINC01491	15	31668	1	73023	390	56707570	0	73024	395	56707565	0	73024	393	56707567	1	73023	388	56707572	-0.00825103911759895	0.000136344060592819	-0.000136344060592819	0.990683596182738	0.991455114976133
chr15	95078480	95151534	-	AC087636.1	15	32601	0	73054	391	56707539	1	73053	394	56707536	1	73053	392	56707538	0	73054	389	56707541	-0.00866231043314517	0.000150385778397322	-0.000150385778397322	0.990215636917012	0.991455114976133
chr15	42574605	42720998	+	STARD9	15	31548	3	146390	388	56634203	1	146392	394	56634197	0	146393	393	56634198	0	146393	389	56634202	-0.0106271932438271	0.000452194595709443	-0.000452194595709443	0.983034369060633	0.991455114976133
chr15	97339692	97523032	-	LINC02254	15	32635	1	183339	390	56597254	3	183337	392	56597252	1	183339	392	56597252	0	183340	389	56597255	-0.0125442187295735	0.000787494333053473	-0.000787494333053473	0.977612438992212	0.991455114976133
chr15	89242948	89317261	+	FANCI	15	32475	0	74313	391	56706280	1	74312	394	56706277	0	74313	393	56706278	1	74312	388	56706283	-0.025771637326622	0.00133809554972686	-0.00133809554972686	0.970819899811044	0.991455114976133
chr15	75527178	75602184	-	AC105036.3	15	32206	0	75006	391	56705587	0	75006	395	56705583	2	75004	391	56705587	0	75006	389	56705589	-0.035066127999917	0.0024850155095919	-0.0024850155095919	0.960241977819075	0.991455114976133
chr15	93898229	93973719	+	LINC01580	15	32592	0	75490	391	56705103	1	75489	394	56705100	0	75490	393	56705101	1	75489	388	56705106	-0.0415067929054818	0.00348920522810658	-0.00348920522810658	0.952896755741578	0.991455114976133
chr15	57953423	58066923	-	ALDH1A2	15	31838	1	113499	390	56667094	1	113499	394	56667090	0	113500	393	56667091	1	113499	388	56667096	-0.0438760968500504	0.00584925609291531	-0.00584925609291531	0.939036883382278	0.991455114976133
chr15	90387241	90502239	+	IQGAP1	15	32526	3	114995	388	56665598	0	114998	395	56665591	0	114998	393	56665593	0	114998	389	56665597	-0.0570145183584937	0.00992008896719199	-0.00992008896719199	0.920662176937531	0.991455114976133
chr15	75463250	75580315	-	PTPN9	15	32205	1	117064	390	56663529	0	117065	395	56663524	2	117063	391	56663528	0	117065	389	56663530	-0.0748657105223487	0.0172074217334739	-0.0172074217334739	0.895635240600923	0.991455114976133
chr15	36578625	36810244	+	C15orf41	15	31396	2	231617	389	56548976	1	231618	394	56548971	2	231617	391	56548974	1	231618	388	56548977	-0.0641878183702713	0.0251569486863446	-0.0251569486863446	0.873976605241328	0.991455114976133
chr15	50275391	50356408	-	GABPB1	15	31713	2	81015	389	56699578	0	81017	395	56699572	0	81017	393	56699574	0	81017	389	56699578	-0.112263530734303	0.0261403456315747	-0.0261403456315747	0.871558041958418	0.991455114976133
chr15	83127752	83208823	-	HDGFL3	15	32387	1	81070	390	56699523	0	81071	395	56699518	1	81070	392	56699521	0	81071	389	56699524	-0.11293079198159	0.0264579492941266	-0.0264579492941266	0.870786932624793	0.991455114976133
chr15	26865910	26948752	+	GABRA5	15	31248	0	82842	391	56697751	0	82842	395	56697747	0	82842	393	56697749	2	82840	387	56697755	-0.134572024368748	0.0378470095965895	-0.0378470095965895	0.84575066782148	0.983047854156136
chr15	97233245	97432086	+	LINC02253	15	32633	2	198839	389	56581754	2	198839	393	56581750	1	198840	392	56581751	0	198841	389	56581754	-0.0939818281483254	0.0454244005668443	-0.0454244005668443	0.831225558846682	0.97247957538272
chr15	27038977	27162254	-	GABRG3-AS1	15	31250	0	123277	391	56657316	1	123276	394	56657313	1	123276	392	56657315	1	123276	388	56657319	-0.126680188752194	0.0501376125321258	-0.0501376125321258	0.822823990542549	0.968983515178397
chr15	57590907	57714745	+	GCOM1	15	31835	1	123837	390	56656756	0	123838	395	56656751	1	123837	392	56656754	1	123837	388	56656758	-0.131230521967801	0.05388724522345	-0.05388724522345	0.816432179197448	0.968983515178397
chr15	29699366	29823503	-	TJP1	15	31280	1	124136	390	56656457	1	124136	394	56656453	0	124137	393	56656454	1	124136	388	56656459	-0.133647348552337	0.0559361831474234	-0.0559361831474234	0.813038255707088	0.968983515178397
chr15	59437185	59523555	+	FAM81A	15	31870	0	86370	391	56694223	1	86369	394	56694220	1	86369	392	56694222	0	86370	389	56694225	-0.176339711665945	0.0659187583078165	-0.0659187583078165	0.797374483070037	0.968983515178397
chr15	78809486	78897730	+	MORF4L1	15	32286	1	88243	390	56692350	1	88243	394	56692346	0	88244	393	56692347	0	88244	389	56692351	-0.197838201208328	0.0835854012984783	-0.0835854012984783	0.772496130418311	0.96025560656165
chr15	44287718	44415758	+	CASC4	15	31595	0	128040	391	56652553	1	128039	394	56652550	2	128038	391	56652553	0	128040	389	56652555	-0.164673344649756	0.0858230483936495	-0.0858230483936495	0.769556004949315	0.96025560656165
chr15	94230537	94358606	+	MCTP2	15	32594	1	128068	390	56652525	0	128069	395	56652520	1	128068	392	56652523	1	128068	388	56652527	-0.164900323944406	0.0860664881765842	-0.0860664881765842	0.769238661643526	0.96025560656165
chr15	64840947	64930920	+	AC069368.1	15	31962	0	89973	391	56690620	0	89973	395	56690616	2	89971	391	56690620	0	89973	389	56690622	-0.217272728989365	0.101490104854747	-0.101490104854747	0.750048725162259	0.96025560656165
chr15	50557157	50687797	-	TRPM7	15	31721	1	130639	390	56649954	1	130639	394	56649950	0	130640	393	56649951	1	130639	388	56649956	-0.184822089624784	0.108856678583834	-0.108856678583834	0.74144956413586	0.96025560656165
chr15	43403060	43494156	-	TP53BP1	15	31571	0	91096	391	56689497	1	91095	394	56689494	0	91096	393	56689495	1	91095	388	56689500	-0.229696877154298	0.113915941976302	-0.113915941976302	0.735729190233048	0.96025560656165
chr15	63503510	63594640	+	USP3	15	31931	0	91130	391	56689463	0	91130	395	56689459	1	91129	392	56689462	1	91129	388	56689466	-0.23007064196035	0.114301702727971	-0.114301702727971	0.735298871507468	0.96025560656165
chr15	51208056	51339596	-	CYP19A1	15	31732	1	131539	390	56649054	0	131540	395	56649049	1	131539	392	56649052	1	131539	388	56649056	-0.191703555280863	0.117390018633159	-0.117390018633159	0.731882647434304	0.96025560656165
chr15	83446340	83618743	+	SH3GL3	15	32390	1	172402	390	56608191	2	172401	393	56608188	0	172403	393	56608188	1	172402	388	56608193	-0.174627565733105	0.129028325616673	-0.129028325616673	0.719441638996458	0.96025560656165
chr15	97572184	97705022	-	LINC00923	15	32641	1	132837	390	56647756	2	132836	393	56647753	0	132838	393	56647753	0	132838	389	56647757	-0.201545877076926	0.130191932286834	-0.130191932286834	0.718233119922612	0.96025560656165
chr15	28111039	28323179	-	HERC2	15	31260	2	212138	389	56568455	1	212139	394	56568450	1	212139	392	56568452	1	212139	388	56568456	-0.158958214006836	0.132833458024834	-0.132833458024834	0.715512114284526	0.96025560656165
chr15	80778342	80951776	+	CEMIP	15	32327	2	173432	389	56607161	1	173433	394	56607156	0	173434	393	56607157	1	173433	388	56607162	-0.180608177379084	0.138299610487593	-0.138299610487593	0.70997731522554	0.96025560656165
chr15	65659122	65793124	-	DENND4A	15	31993	0	134002	391	56646591	0	134002	395	56646587	2	134000	391	56646591	1	134001	388	56646594	-0.210290858889427	0.142161213501822	-0.142161213501822	0.70614185696757	0.96025560656165
chr15	35370879	35547165	-	DPH6	15	31388	1	176285	390	56604308	0	176286	395	56604303	1	176285	392	56604306	2	176284	387	56604311	-0.196969206848103	0.165414255709038	-0.165414255709038	0.684219882802847	0.96025560656165
chr15	49326969	49621818	-	FAM227B	15	31702	2	294847	389	56485746	2	294847	393	56485742	1	294848	392	56485743	2	294847	387	56485748	-0.151885617123588	0.1691390056003	-0.1691390056003	0.680878136858229	0.96025560656165
chr15	41285010	41380996	+	AC087721.2	15	31502	0	95986	391	56684607	2	95984	393	56684605	0	95986	393	56684605	0	95986	389	56684609	-0.282071871855527	0.174936666968279	-0.174936666968279	0.675761192216631	0.96025560656165
chr15	71822290	72119150	-	MYO9A	15	32096	2	296858	389	56483735	2	296858	393	56483731	0	296860	393	56483731	3	296857	386	56483738	-0.158718546178057	0.18512750363152	-0.18512750363152	0.667003278345823	0.96025560656165
chr15	40978879	41117280	-	INO80	15	31493	0	138401	391	56642192	0	138401	395	56642188	3	138398	390	56642193	0	138401	389	56642194	-0.242669240103724	0.191432312589313	-0.191432312589313	0.661727180315549	0.96025560656165
chr15	98323901	98421998	-	LINC02351	15	32654	1	98096	390	56682497	0	98097	395	56682492	1	98096	392	56682495	0	98097	389	56682498	-0.303863663362072	0.204559772711946	-0.204559772711946	0.651065232185866	0.96025560656165
chr15	52581320	52679623	-	FAM214A	15	31774	0	98303	391	56682290	1	98302	394	56682287	1	98302	392	56682289	0	98303	389	56682292	-0.305965068772177	0.207551169587532	-0.207551169587532	0.648693580299743	0.96025560656165
chr15	31475397	31656339	-	OTUD7A	15	31321	1	180941	390	56599652	2	180940	393	56599649	0	180942	393	56599649	1	180941	388	56599654	-0.223120473194404	0.214166748060961	-0.214166748060961	0.643520968837486	0.96025560656165
chr15	87325828	87704825	-	AC020687.1	15	32449	0	378997	391	56401596	1	378996	394	56401593	5	378992	388	56401599	3	378994	386	56401601	-0.151844887371844	0.217036537542299	-0.217036537542299	0.641307264795804	0.96025560656165
chr15	68929503	69028889	+	AC027088.1	15	32050	0	99386	391	56681207	1	99385	394	56681204	0	99386	393	56681205	1	99385	388	56681210	-0.316940944042363	0.223566176224267	-0.223566176224267	0.636336002639101	0.96025560656165
chr15	66385911	66491544	+	MAP2K1	15	32007	0	105633	391	56674960	1	105632	394	56674957	1	105632	392	56674959	0	105633	389	56674962	-0.378011024317143	0.324931941016985	-0.324931941016985	0.568658695245728	0.900795632291905
chr15	25473582	25579806	-	LINC02250	15	31234	1	106223	390	56674370	0	106224	395	56674365	1	106223	392	56674368	0	106224	389	56674371	-0.383600728115093	0.335275056138926	-0.335275056138926	0.562569329800148	0.899106339591307
chr15	25901118	26053123	+	LINC02346	15	31238	0	152005	391	56628588	1	152004	394	56628585	2	152003	391	56628588	0	152005	389	56628590	-0.336668074713507	0.380715284678445	-0.380715284678445	0.537220676519767	0.877447318623755
chr15	47811728	48006060	+	AC092078.2	15	31669	2	194330	389	56586263	0	194332	395	56586257	0	194332	393	56586259	2	194330	387	56586265	-0.294748954552125	0.383121405291604	-0.383121405291604	0.535937429138017	0.877447318623755
chr15	80403381	80597933	+	ARNT2	15	32317	1	194551	390	56586042	1	194551	394	56586038	2	194550	391	56586041	0	194552	389	56586043	-0.295884291164245	0.386231015734666	-0.386231015734666	0.534287223115875	0.877447318623755
chr15	69461946	69571436	+	DRAIC	15	32068	0	109490	391	56671103	0	109490	395	56671099	0	109490	393	56671101	2	109488	387	56671107	-0.41394164655351	0.394636035562144	-0.394636035562144	0.529872515553101	0.877447318623755
chr15	65895078	66254747	-	MEGF11	15	31999	2	359667	389	56420926	2	359667	393	56420922	3	359666	390	56420925	1	359668	388	56420927	-0.217582782647568	0.405356608331203	-0.405356608331203	0.52433576665874	0.877447318623755
chr15	24822646	24978582	+	SNRPN	15	31136	0	155936	391	56624657	1	155935	394	56624654	1	155935	392	56624656	1	155935	388	56624660	-0.362269870360606	0.444804137514439	-0.444804137514439	0.504812770594731	0.877447318623755
chr15	46692287	46804844	+	AC073941.1	15	31658	0	112557	391	56668036	1	112556	394	56668033	1	112556	392	56668035	0	112557	389	56668038	-0.441622430858514	0.45363517273654	-0.45363517273654	0.500613704914826	0.877447318623755
chr15	100715248	100828497	+	AC087762.1	15	32695	1	113248	390	56667345	0	113249	395	56667340	1	113248	392	56667343	0	113249	389	56667346	-0.447763843849715	0.467364807140257	-0.467364807140257	0.494201984956823	0.877447318623755
