testIndex	chr	start	end	strand	geneName	chrInt	(Intercept)	time	interaction	testStat	signedTestStat	pvalue	adjpvalue
6717	chr1	196225778	196609411	-	KCNT2	1	-8.72832672729044	0.506728267366394	0.221225094207325	5.19475784656879	5.19475784656879	0.0226551112400677	0.485998687697891
74892	chr17	76309477	76354916	-	PRPSAP1	17	-8.72833845205969	0.506906101779177	0.336734997087835	5.16622426384311	5.16622426384311	0.0230302198952019	0.487369248052517
30301	chr6	42563061	42693504	+	UBR2	6	-8.72868003771477	0.507166372933934	0.495526022988137	4.76672249485819	4.76672249485819	0.0290150121435658	0.599355854638266
76030	chr18	20946905	21112813	-	ROCK1	18	-8.72830285773595	0.506883713106063	0.308212418889045	4.76242656021441	4.76242656021441	0.0290875127410652	0.599355854638266
70504	chr17	1420688	1457223	-	CRK	17	-8.728768814218	0.507295507176694	0.94343608071394	4.6552754792192	4.6552754792192	0.0309582645252652	0.613679016402207
19923	chr3	196468782	196504768	-	RNF168	3	-8.72876881421773	0.507295507177069	0.943436080713863	4.65527547747661	4.65527547747661	0.0309582645566886	0.613679016402207
60089	chr14	22893203	22920149	-	RBM23	14	-8.72834606911408	0.506911477907028	0.29528034472957	4.40572769990195	4.40572769990195	0.0358184399663304	0.692489841430869
35987	chr7	116238259	116500465	-	AC002066.1	7	-8.72834606911481	0.506911477907119	0.295280344729529	4.40572769477421	4.40572769477421	0.0358184400740105	0.692489841430869
75200	chr17	80259865	80395312	+	RNF213	17	-8.72856435044444	0.507139164108202	0.517793538711461	4.30976120379637	4.30976120379637	0.0378942805876026	0.723144032149791
7446	chr1	214348699	214552602	-	PTPN14	1	-8.72840363840201	0.506913407561227	0.268453966028114	4.29042617035248	4.29042617035248	0.0383275572595355	0.723144032149791
40434	chr8	131937224	132010895	+	EFR3A	8	-8.72831639529728	0.506930160276533	0.317799120877893	4.25776903127007	4.25776903127007	0.0390712017370657	0.728398832383867
16880	chr3	65353524	66039308	-	MAGI1	3	-8.72831261307011	0.506807844701459	0.218624887927445	4.16712898208425	4.16712898208425	0.0412155843958083	0.759336531339245
37923	chr8	22481587	22510764	-	AC087854.1	8	-8.72850160667813	0.507123271253595	0.53237625680844	4.09197479162776	4.09197479162776	0.0430872722677079	0.784589167107333
32378	chr6	147203424	147390476	+	STXBP5	6	-8.72859776348066	0.507108894175571	0.387858194296788	4.06625918134887	4.06625918134887	0.0437480567255341	0.787465021059613
70570	chr17	2061404	2238037	-	SMG6	17	-8.72844963843424	0.506961631031107	0.273482871621013	3.99097965938381	3.99097965938381	0.0457444601613133	0.814043461507007
54664	chr12	48997371	49019197	+	DDN-AS1	12	-8.72830034786528	0.506834681673414	0.22216556694516	3.87378796844496	3.87378796844496	0.0490457102380539	0.853395358142138
25988	chr5	96935079	97037513	+	LNPEP	5	-8.72835667032444	0.506937402980827	0.279542532441182	3.83079197199459	3.83079197199459	0.0503191513204314	0.856519471768743
40197	chr8	124306188	124373692	-	TMEM65	8	-8.72835667032486	0.506937402981017	0.27954253244117	3.83079196274321	3.83079196274321	0.0503191515981637	0.856519471768743
55139	chr12	54230941	54281122	-	CBX5	12	-8.72860641103148	0.507166381831527	0.46131194918002	3.5677097902726	3.5677097902726	0.0589135108519612	0.932482686956938
46993	chr10	110004803	110134330	+	ADD3	10	-8.72839370223332	0.506962285824745	0.266789123229338	3.52079591366964	3.52079591366964	0.0606033379233434	0.932482686956938
76166	chr18	25061923	25353166	-	ZNF521	18	-8.7283937022335	0.506962285824518	0.266789123225973	3.52079590517587	3.52079590517587	0.060603338233913	0.932482686956938
131	chr1	1323801	1328896	+	CPTP	1	-8.72865542489764	0.50727696859692	1.07697127597998	3.33900041772995	3.33900041772995	0.0676556979682664	0.932482686956938
2631	chr1	51354262	51520241	-	EPS15	1	-8.72865542489764	0.50727696859692	1.07697127597998	3.33900041772995	3.33900041772995	0.0676556979682664	0.932482686956938
37681	chr8	13304576	13515887	-	DLC1	8	-8.72835979810236	0.506940689256384	0.247460717023785	3.3146827805831	3.3146827805831	0.0686635712033351	0.932482686956938
44531	chr10	13643705	14331924	-	FRMD4A	10	-8.72829396866303	0.506866074078284	0.208043915410912	3.23720664668781	3.23720664668781	0.0719832700951492	0.932482686956938
19301	chr3	180911669	180982753	+	FXR1	3	-8.7284271522935	0.506985498025347	0.254334694530948	3.23047078658419	3.23047078658419	0.0722799070010535	0.932482686956938
77688	chr19	2100987	2152557	-	AP3D1	19	-8.72849313603135	0.506998972658089	0.223840342389373	2.9925405879394	2.9925405879394	0.0836488365401886	0.932482686956938
76808	chr18	55222333	55353023	-	TCF4	18	-8.72841103236366	0.507010493433332	0.268691527381233	2.98536078733378	2.98536078733378	0.0840205610064789	0.932482686956938
43987	chr9	136806947	136841187	+	RABL6	9	-8.72849854950026	0.507527869671229	-0.254274817643806	2.91782519918706	-2.91782519918706	0.0876058648186069	0.932482686956938
16563	chr3	52545351	52680714	-	PBRM1	3	-8.72855100579528	0.507527549129979	-0.282115271215473	2.88108908198683	-2.88108908198683	0.0896253856990843	0.932482686956938
55176	chr12	54395260	54420266	-	ITGA5	12	-8.72837750386592	0.506989077754382	0.245879538187769	2.77891715772148	2.77891715772148	0.0955127255283345	0.932482686956938
21672	chr4	78056322	78544269	+	FRAS1	4	-8.72858881788398	0.507179149029411	0.413084326415533	2.69261917226413	2.69261917226413	0.10081397687716	0.932482686956938
8752	chr2	10570753	10690975	-	NOL10	2	-8.72839984110592	0.506987961354282	0.220995167877225	2.59491720826827	2.59491720826827	0.107207041514273	0.932482686956938
68140	chr16	29819393	29848039	+	MVP	16	-8.72835449171362	0.506991709517542	0.241170630118508	2.55655816184662	2.55655816184662	0.109837476400353	0.932482686956938
38395	chr8	38269703	38383271	-	NSD3	8	-8.72855776508116	0.507500220684617	-0.283552609343667	2.52027019035359	-2.52027019035359	0.112391325926794	0.932482686956938
53347	chr12	6665647	6669184	+	AC125494.1	12	-8.72854126426894	0.507170336384531	0.416432328433225	2.43486120209946	2.43486120209946	0.118664397883071	0.932482686956938
22395	chr4	108808724	109303658	-	COL25A1	4	-8.72858081292691	0.507503339908877	-0.282367898024914	2.41403157809782	-2.41403157809782	0.120252315412325	0.932482686956938
36441	chr7	134816542	134999153	-	AC083870.1	7	-8.72858081292684	0.50750333990898	-0.282367898024922	2.41403157791137	-2.41403157791137	0.120252315426643	0.932482686956938
25100	chr5	58974656	60489076	-	PDE4D	5	-8.72858081292704	0.507503339908931	-0.282367898024914	2.41403157443438	-2.41403157443438	0.120252315693662	0.932482686956938
5939	chr1	161765324	161767227	-	AL359541.2	1	-8.72858081292681	0.50750333990877	-0.282367898024924	2.41403157029799	-2.41403157029799	0.120252316011321	0.932482686956938
56153	chr12	88049013	88142307	-	CEP290	12	-8.72858081292675	0.507503339908753	-0.282367898024913	2.41403156997239	-2.41403156997239	0.120252316036325	0.932482686956938
56084	chr12	80792519	80938925	-	LIN7A	12	-8.72860365970175	0.507506366410705	-0.281078388249873	2.30787616686303	-2.30787616686303	0.128719820049285	0.932482686956938
44485	chr10	12348481	12835545	+	CAMK1D	10	-8.72860365970207	0.507506366410637	-0.281078388249874	2.30787615800091	-2.30787615800091	0.128719820783279	0.932482686956938
14078	chr2	222859941	222942222	+	ACSL3	2	-8.72860365970243	0.507506366410817	-0.281078388249837	2.30787615765075	-2.30787615765075	0.128719820812281	0.932482686956938
54435	chr12	43793722	43807287	-	TWF1	12	-8.72838771956505	0.507014819703005	0.227813649292886	2.30507582551763	2.30507582551763	0.12895198772636	0.932482686956938
90791	chrX	129446504	129524500	-	SMARCA1	23	-8.72847567041265	0.507438932155843	-0.280237600499376	2.26740766238618	-2.26740766238618	0.13212073837042	0.932482686956938
38897	chr8	61500555	61715592	-	ASPH	8	-8.72849869830557	0.507442040740518	-0.278842912180936	2.16135613568531	-2.16135613568531	0.141519741256644	0.932482686956938
72955	chr17	42199176	42277391	-	STAT5B	17	-8.72856466769404	0.507472965734961	-0.285574490712557	2.15968463289937	-2.15968463289937	0.141673764753276	0.932482686956938
27839	chr5	168548494	168580368	-	PANK3	5	-8.72841729252504	0.507036225307804	0.214818553123084	2.07236485918747	2.07236485918747	0.149988790024412	0.932482686956938
32098	chr6	135283531	135498740	-	AHI1	6	-8.72852151227914	0.507445050625699	-0.277318162321887	2.05541087246002	-2.05541087246002	0.151666337332121	0.932482686956938
58303	chr13	35768962	36132306	-	DCLK1	13	-8.72858780708257	0.507476129353064	-0.284250557889817	2.05336505737523	-2.05336505737523	0.15187019665796	0.932482686956938
89177	chrX	44872176	45112598	+	KDM6A	23	-8.72858780708265	0.507476129353101	-0.284250557889804	2.05336505553987	-2.05336505553987	0.151870196840986	0.932482686956938
28855	chr6	15245068	15522042	+	JARID2	6	-8.72858780708265	0.507476129353104	-0.28425055788983	2.05336505488776	-2.05336505488776	0.151870196906016	0.932482686956938
35499	chr7	100306701	100322196	+	SPDYE3	7	-8.72858780708265	0.507476129353104	-0.284250557889827	2.05336505488776	-2.05336505488776	0.151870196906016	0.932482686956938
35752	chr7	104126340	104209013	-	ORC5	7	-8.72837288639822	0.507040401978726	0.237842129254141	2.02280637070089	2.02280637070089	0.154952534660309	0.932482686956938
54688	chr12	49226925	49273334	+	TUBA1C	12	-8.72856057465028	0.507154476320761	0.29118758369648	2.02038439884291	2.02038439884291	0.155199848404127	0.932482686956938
32329	chr6	144582209	144851003	+	UTRN	6	-8.72843254462987	0.507031810207814	0.194102122336833	1.96586686766386	1.96586686766386	0.160887254905092	0.932482686956938
18814	chr3	157174222	157317885	+	AC092944.1	3	-8.72861071196716	0.507479184663618	-0.282783150520488	1.94713222994778	-1.94713222994778	0.162896215718392	0.932482686956938
31532	chr6	110179140	110232223	+	CDC40	6	-8.72861071196716	0.507479184663617	-0.282783150520483	1.94713222975133	-1.94713222975133	0.162896215739607	0.932482686956938
90612	chrX	115694912	115970022	-	DANT2	23	-8.72861071196716	0.507479184663617	-0.282783150520458	1.94713222973041	-1.94713222973041	0.162896215741866	0.932482686956938
1624	chr1	31408564	31434677	+	SERINC2	1	-8.72871849934169	0.507287280803727	0.501314649049243	1.92552245706065	1.92552245706065	0.16524914418516	0.932482686956938
90424	chrX	106801672	106876150	+	TBC1D8B	23	-8.72839778847105	0.507040492087255	0.208813344398159	1.86828520230483	1.86828520230483	0.171671606687299	0.932482686956938
17372	chr3	105655460	105870012	-	CBLB	3	-8.72850524892998	0.507414628511006	-0.280062360420515	1.8005008375103	-1.8005008375103	0.179651957858032	0.932482686956938
31971	chr6	131949945	132077393	+	AL133346.1	6	-8.72850524893046	0.507414628510905	-0.280062360420518	1.80050083165679	-1.80050083165679	0.179651958565417	0.932482686956938
11952	chr2	132671787	133569463	-	NCKAP5	2	-8.72834600891469	0.506974304455717	0.160615812759763	1.75833203430284	1.75833203430284	0.184832698861495	0.932482686956938
70841	chr17	5281283	5386340	+	RABEP1	17	-8.72846369384181	0.507042422811713	0.169515567041337	1.72868306867804	1.72868306867804	0.188579169256439	0.932482686956938
76567	chr18	46173033	46266983	+	C18orf25	18	-8.72867437771408	0.50728006720412	0.537661822692575	1.70379154105285	1.70379154105285	0.191792871798454	0.932482686956938
80084	chr19	36053896	36105108	+	WDR62	19	-8.72867437771408	0.50728006720412	0.537661822692577	1.70379154105285	1.70379154105285	0.191792871798454	0.932482686956938
51045	chr11	72836744	73143046	-	FCHSD2	11	-8.72867437771356	0.507280067204204	0.537661822692549	1.70379153659724	1.70379153659724	0.1917928723794	0.932482686956938
31300	chr6	97304552	98398783	+	AL589740.1	6	-8.72852808911791	0.507417652327257	-0.278256092790832	1.69450865486942	-1.69450865486942	0.193007693990971	0.932482686956938
56065	chr12	79773562	79936455	-	PPP1R12A	12	-8.72852808911791	0.507417652327257	-0.278256092790839	1.69450865486942	-1.69450865486942	0.193007693990971	0.932482686956938
39698	chr8	98454630	98826671	-	STK3	8	-8.72852808911857	0.507417652327678	-0.278256092790839	1.69450864298778	-1.69450864298778	0.193007695551625	0.932482686956938
39713	chr8	99012265	99877580	+	VPS13B	8	-8.72853918598852	0.50749149174475	-0.178776852900374	1.68150115022672	-1.68150115022672	0.194725104335604	0.932482686956938
27209	chr5	142769376	143229007	+	ARHGAP26	5	-8.7285291914731	0.507185674115137	0.357444125455298	1.65989656582224	1.65989656582224	0.197617289911163	0.932482686956938
83330	chr20	17968107	17969794	-	SNX5	20	-8.72852919147247	0.507185674114544	0.357444125455309	1.65989656575221	1.65989656575221	0.197617289920619	0.932482686956938
34771	chr7	74649230	74760692	+	GTF2I	7	-8.72852919147277	0.50718567411484	0.357444125455303	1.6598965634721	1.6598965634721	0.1976172902285	0.932482686956938
35102	chr7	90595320	91210590	+	CDK14	7	-8.72840122966802	0.507350764863409	-0.277337390147698	1.6543242107864	-1.6543242107864	0.198371403279622	0.932482686956938
17632	chr3	114338651	114760271	-	ZBTB20	3	-8.72846521845908	0.50738075510193	-0.285588526795202	1.65234599982523	-1.65234599982523	0.198639928528768	0.932482686956938
31393	chr6	106045422	106326762	-	ATG5	6	-8.72846521845909	0.507380755101899	-0.285588526795195	1.65234599849373	-1.65234599849373	0.198639928709651	0.932482686956938
73067	chr17	43044294	43126364	-	BRCA1	17	-8.72836918551692	0.506992733708784	0.153070715628529	1.60905399910735	1.60905399910735	0.204624831658907	0.932482686956938
43984	chr9	136799365	136829466	+	AL355987.2	9	-8.72844269982167	0.507387380568426	-0.238937884191544	1.59649836129393	-1.59649836129393	0.206400150719746	0.932482686956938
38056	chr8	25841724	26046413	-	EBF2	8	-8.72843780824654	0.507055246131082	0.177374676560553	1.59427142535242	1.59427142535242	0.206716926304939	0.932482686956938
26498	chr5	131423920	131636236	-	RAPGEF6	5	-8.72833539112941	0.506982719107084	0.155402559385006	1.592976943336	1.592976943336	0.20690132679147	0.932482686956938
26499	chr5	131425890	131797983	-	AC008695.1	5	-8.72833539112941	0.506982719107084	0.155402559385006	1.592976943336	1.592976943336	0.20690132679147	0.932482686956938
43162	chr9	122940732	122942260	-	AC007066.3	9	-8.72848868088173	0.507384068630421	-0.283908433925898	1.54602975948455	-1.54602975948455	0.213722514283137	0.932482686956938
73118	chr17	43482962	43526786	+	DHX8	17	-8.72848868088173	0.50738406863042	-0.283908433925899	1.54602975947728	-1.54602975947728	0.213722514284215	0.932482686956938
30061	chr6	36493891	36548479	-	STK38	6	-8.72848868088175	0.507384068630408	-0.283908433925889	1.5460297585596	-1.5460297585596	0.213722514420133	0.932482686956938
14219	chr2	230414941	230516527	+	SP100	2	-8.72848868088176	0.50738406863041	-0.283908433925887	1.54602975849957	-1.54602975849957	0.213722514429023	0.932482686956938
15538	chr3	33496244	33719049	-	CLASP2	3	-8.72848868088176	0.50738406863041	-0.283908433925894	1.54602975849957	-1.54602975849957	0.213722514429023	0.932482686956938
12387	chr2	159318978	159617548	-	BAZ2B	2	-8.72848868088176	0.507384068630409	-0.283908433925896	1.54602975849411	-1.54602975849411	0.213722514429831	0.932482686956938
200	chr1	1702735	1738688	-	AL031282.2	1	-8.72848868088178	0.507384068630756	-0.283908433925898	1.54602975332909	-1.54602975332909	0.213722515194824	0.932482686956938
23548	chr4	168496051	168928441	+	PALLD	4	-8.72848868088177	0.507384068630749	-0.283908433925898	1.54602975311627	-1.54602975311627	0.213722515226345	0.932482686956938
29060	chr6	25278373	25620530	+	CARMIL1	6	-8.72848868088177	0.50738406863075	-0.283908433925896	1.54602975311082	-1.54602975311082	0.213722515227153	0.932482686956938
3759	chr1	97077742	97922034	-	DPYD	1	-8.72848868088178	0.507384068630752	-0.283908433925885	1.54602975305625	-1.54602975305625	0.213722515235236	0.932482686956938
43306	chr9	127450485	127503501	+	LRSAM1	9	-8.72848868088159	0.507384068630455	-0.283908433925898	1.54602974801855	-1.54602974801855	0.213722515981369	0.932482686956938
77690	chr19	2162932	2232578	+	DOT1L	19	-8.72848868088159	0.50738406863038	-0.2839084339259	1.54602974763657	-1.54602974763657	0.213722516037945	0.932482686956938
28796	chr6	12011311	12164999	+	HIVEP1	6	-8.72848868088164	0.507384068630576	-0.283908433925897	1.54602974463796	-1.54602974463796	0.213722516482069	0.932482686956938
23561	chr4	169094258	169271956	-	SH3RF1	4	-8.72848868088165	0.507384068630575	-0.283908433925896	1.546029744507	-1.546029744507	0.213722516501467	0.932482686956938
72972	chr17	42457843	42521485	+	ATP6V0A1	17	-8.72863026495654	0.507272855233124	0.606650669204969	1.51743516252463	1.51743516252463	0.218008042591801	0.932482686956938
44756	chr10	24583608	24724668	-	ARHGAP21	10	-8.72863026495644	0.507272855233016	0.606650669204957	1.51743516215356	1.51743516215356	0.218008042648075	0.932482686956938
16233	chr3	49029706	49095071	-	QRICH1	3	-8.72863026495644	0.507272855233016	0.606650669204953	1.51743516215174	1.51743516215174	0.218008042648351	0.932482686956938
68300	chr16	30698170	30741409	+	SRCAP	16	-8.72863026495642	0.507272855232987	0.606650669204966	1.51743516133411	1.51743516133411	0.218008042772347	0.932482686956938
50394	chr11	65180193	65212006	+	CAPN1	11	-8.72863026495728	0.507272855233586	0.606650669205	1.51743515894304	1.51743515894304	0.218008043134956	0.932482686956938
41090	chr9	5919021	6008787	-	KIAA2026	9	-8.72863026495774	0.50727285523368	0.606650669204943	1.51743515420094	1.51743515420094	0.218008043854106	0.932482686956938
