chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr1	1385710	1400335	-	CCNL2	1	145	2	14623	5818	1811026010	2	14623	4065	1811027763	1	14624	2294	1811029534	0	14625	1255	1811030573	3.83082369769719	28.5228556570946	28.5228556570946	9.25989280808892e-08	1.07422542541451e-05
chr9	136330982	136359605	+	GPSM1	9	43925	4	28619	5816	1811012014	2	28621	4065	1811013765	0	28623	2295	1811015535	0	28623	1255	1811016575	3.34169178558798	28.5219613628578	28.5219613628578	9.2641707527541e-08	1.07422542541451e-05
chr8	116845933	116875776	-	RAD21	8	40043	1	29842	5819	1811010791	4	29839	4063	1811012547	0	29843	2295	1811014315	1	29842	1254	1811015356	3.29994871022229	28.0391643658513	28.0391643658513	1.18884910471628e-07	1.36096719484495e-05
chr17	59706653	59842255	+	VMP1	17	74068	3	135599	5817	1810905034	4	135598	4063	1810906788	3	135599	2292	1810908559	0	135602	1255	1810909596	2.29719962658069	27.9485806032317	27.9485806032317	1.24582310023769e-07	1.41716320130202e-05
chr17	42199176	42277391	-	STAT5B	17	72955	4	78211	5816	1810962422	2	78213	4065	1810964173	0	78215	2295	1810965943	2	78213	1253	1810966985	2.62421054949705	27.1429982103873	27.1429982103873	1.88948285018142e-07	2.12247970414442e-05
chr21	46097118	46129805	+	COL6A2	21	86382	3	32684	5817	1811007949	1	32686	4066	1811009700	1	32686	2294	1811011472	1	32686	1254	1811012512	3.20891447286057	26.9889898333349	26.9889898333349	2.04617677468377e-07	2.28421957586282e-05
chr12	49002613	49019748	-	PRKAG1	12	54670	0	17135	5820	1811023498	2	17133	4065	1811025253	1	17134	2294	1811027024	2	17133	1253	1811028065	3.6724156676176	26.976099816151	26.976099816151	2.05986785628554e-07	2.28530894944567e-05
chr2	241355288	241465778	+	FARP2	2	14683	4	110486	5816	1810930147	5	110485	4062	1810931901	0	110490	2295	1810933668	0	110490	1255	1810934708	2.39658005544058	26.7717840545811	26.7717840545811	2.28956075765119e-07	2.45287859916427e-05
chr19	3358562	3469217	+	NFIC	19	77791	1	110654	5819	1810929979	2	110653	4065	1810931733	4	110651	2291	1810933507	2	110653	1253	1810934545	2.39508769148432	26.7473695534864	26.7473695534864	2.31867147704179e-07	2.46588653590959e-05
chr9	128551592	128633662	+	SPTAN1	9	43463	4	82066	5816	1810958567	1	82069	4066	1810960317	2	82068	2293	1810962090	1	82069	1254	1810963129	2.5760958030172	26.4303819945781	26.4303819945781	2.73209183720979e-07	2.8151089983331e-05
chr1	203798334	203854118	+	ZBED6	1	6990	6	55778	5814	1810984855	1	55783	4066	1810986603	0	55784	2295	1810988374	0	55784	1255	1810989414	2.82859879510741	26.4242453232291	26.4242453232291	2.74078541084855e-07	2.8151089983331e-05
chr15	90387260	90500371	+	IQGAP1	15	65983	3	113108	5817	1810927525	2	113109	4065	1810929277	4	113107	2291	1810931051	0	113111	1255	1810932087	2.37313339124187	26.3886450116406	26.3886450116406	2.79176876172294e-07	2.85093522468445e-05
chr19	34171524	34228096	+	LSM14A	19	79780	2	56570	5818	1810984063	1	56571	4066	1810985815	2	56570	2293	1810987588	2	56570	1253	1810988628	2.81457073239206	26.2395512415678	26.2395512415678	3.01582144368595e-07	3.02125070939463e-05
chr8	144147644	144261809	+	MROH1	8	40836	5	114160	5815	1810926473	4	114161	4063	1810928225	0	114165	2295	1810929993	0	114165	1255	1810931033	2.36385744333841	26.2373211361119	26.2373211361119	3.01930612067736e-07	3.02125070939463e-05
chr12	54352791	54466985	+	AC079313.1	12	55167	0	114194	5820	1810926439	3	114191	4064	1810928195	3	114191	2292	1810929967	3	114191	1252	1810931007	2.36360343492633	26.233178861381	26.233178861381	3.02578939348486e-07	3.02125070939463e-05
chr17	43091097	43126315	-	BRCA1	17	73076	1	35217	5819	1811005416	2	35216	4065	1811007170	1	35217	2294	1811008941	2	35216	1253	1811009982	3.13432902144346	26.1315476575401	26.1315476575401	3.18930351683733e-07	3.14952484110535e-05
chr16	1809102	1827841	-	HAGH	16	66670	3	18736	5817	1811021897	2	18737	4065	1811023649	0	18739	2295	1811025419	0	18739	1255	1811026459	3.58292309268508	26.1050167166395	26.1050167166395	3.23342813191019e-07	3.1583915116751e-05
chr14	22901335	22920178	-	RBM23	14	60093	2	18841	5818	1811021792	1	18842	4066	1811023544	1	18842	2294	1811025316	1	18842	1254	1811026356	3.5773879996605	26.0512107008253	26.0512107008253	3.3248029518429e-07	3.23009099748499e-05
chr8	144720908	144756531	-	ZNF251	8	40908	1	35622	5819	1811005011	3	35620	4064	1811006766	2	35621	2293	1811008537	0	35623	1255	1811009575	3.122894000461	26.0003417173284	26.0003417173284	3.41356931721215e-07	3.27371561847254e-05
chr1	203794698	203852430	+	ZC3H11A	1	6987	6	57726	5814	1810982907	1	57731	4066	1810984655	0	57732	2295	1810986426	0	57732	1255	1810987466	2.79427185415456	25.9725847163936	25.9725847163936	3.46300311759862e-07	3.27371561847254e-05
chr3	47973085	48089824	-	MAP4	3	16107	2	116737	5818	1810923896	2	116737	4065	1810925649	3	116736	2292	1810927422	2	116737	1253	1810928461	2.34155956742843	25.8741619684151	25.8741619684151	3.64414471598629e-07	3.37609345259905e-05
chr12	48997397	49018719	+	DDN-AS1	12	54666	0	21322	5820	1811019311	2	21320	4065	1811021066	1	21321	2294	1811022837	2	21320	1253	1811023878	3.45377893576433	24.8519554131781	24.8519554131781	6.19062171747231e-07	5.32363847503014e-05
chr3	49030211	49094611	-	QRICH1	3	16235	5	64395	5815	1810976238	2	64398	4065	1810977988	0	64400	2295	1810979758	0	64400	1255	1810980798	2.6849621704086	24.5412264445913	24.5412264445913	7.27367778008414e-07	6.16650050667228e-05
chr17	7244038	7253491	-	CTDNEP1	17	71000	3	9450	5817	1811031183	1	9452	4066	1811032934	0	9453	2295	1811034705	0	9453	1255	1811035745	4.04403455561486	24.4908233404276	24.4908233404276	7.46646029670117e-07	6.30022023063897e-05
chr19	4401639	4443397	+	CHAF1A	19	77904	5	41753	5815	1810998880	1	41757	4066	1811000629	0	41758	2295	1811002400	0	41758	1255	1811003440	2.96398321474585	24.184498034243	24.184498034243	8.75340265715785e-07	7.28356046097676e-05
chr5	151770953	151812785	+	G3BP1	5	27540	0	41832	5820	1810998801	4	41828	4063	1811000558	2	41830	2293	1811002328	0	41832	1255	1811003366	2.9622125461031	24.1643482047366	24.1643482047366	8.84546798363139e-07	7.32624866681139e-05
chr19	1609289	1651287	-	TCF3	19	77638	5	41993	5815	1810998640	0	41998	4067	1811000388	1	41997	2294	1811002161	0	41998	1255	1811003200	2.95825187344214	24.1192843568861	24.1192843568861	9.05489589753117e-07	7.3974383621058e-05
chr3	52694491	52704619	-	GLT8D1	3	16583	1	10127	5819	1811030506	1	10127	4066	1811032259	2	10126	2293	1811034032	0	10128	1255	1811035070	3.97505353750831	23.9490270538954	23.9490270538954	9.89202704526626e-07	8.0085316254311e-05
chr6	31739020	31762676	+	MSH5	6	29648	1	23655	5819	1811016978	2	23654	4065	1811018732	2	23654	2293	1811020504	0	23656	1255	1811021542	3.34989292961326	23.8477663783124	23.8477663783124	1.04262789812903e-06	8.31980962649863e-05
chr11	65421797	65445540	+	NEAT1	11	50421	1	23742	5819	1811016891	2	23741	4065	1811018645	1	23742	2294	1811020416	1	23742	1254	1811021456	3.34622166943573	23.8123461675132	23.8123461675132	1.06199095328829e-06	8.33500585303516e-05
chr3	48749647	48848828	-	PRKAR2A	3	16202	6	99175	5814	1810941458	1	99180	4066	1810943206	0	99181	2295	1810944977	1	99180	1254	1810946018	2.38670709937897	23.6541278494406	23.6541278494406	1.15298328473568e-06	8.97080890759926e-05
chr16	67569772	67639162	+	CTCF	16	69286	2	69388	5818	1810971245	2	69388	4065	1810972998	1	69389	2294	1810974769	2	69388	1253	1810975810	2.61032780436878	23.5704128527432	23.5704128527432	1.20425049165984e-06	9.24957012247963e-05
chr3	180911669	180982753	+	FXR1	3	19301	2	71082	5818	1810969551	3	71081	4064	1810971305	1	71083	2294	1810973075	1	71083	1254	1810974115	2.5862065952356	23.2578586447053	23.2578586447053	1.41670374076419e-06	0.000105653179803962
chr17	42270516	42273683	-	AC099811.1	17	72958	1	3166	5819	1811037467	1	3166	4066	1811039220	0	3167	2295	1811040991	1	3166	1254	1811042032	4.84999514084015	23.1453942056396	23.1453942056396	1.50202541671085e-06	0.000110997646732499
chr8	2935360	4995914	-	CSMD1	8	37366	0	2060554	5820	1808980079	1	2060553	4066	1808981833	0	2060554	2295	1808983604	0	2060554	1255	1808984644	-2.7281483403583	23.1374986516894	-23.1374986516894	1.50820553068698e-06	0.000110997646732499
chr16	1687354	1690536	+	AL031009.1	16	66645	0	3182	5820	1811037451	1	3181	4066	1811039205	2	3180	2293	1811040978	0	3182	1255	1811042016	4.84526855416332	23.1172626970802	23.1172626970802	1.52416159060476e-06	0.000110997646732499
chr5	123511259	123614455	+	CSNK1G3	5	26365	5	103191	5815	1810937442	3	103193	4064	1810939193	0	103196	2295	1810940962	0	103196	1255	1810942002	2.34702025820358	23.078727893997	23.078727893997	1.55501601528663e-06	0.000111193335515117
chr4	2231840	2243164	-	HAUS3	4	20206	2	11322	5818	1811029311	1	11323	4066	1811031063	1	11323	2294	1811032835	0	11324	1255	1811033874	3.86341914852168	23.0737523747375	23.0737523747375	1.5590452651093e-06	0.000111193335515117
chr6	31739019	31764850	+	MSH5-SAPCD1	6	29647	1	25830	5819	1811014803	2	25829	4065	1811016557	2	25829	2293	1811018329	0	25831	1255	1811019367	3.26192754624872	23.0004157646326	23.0004157646326	1.61966366640787e-06	0.000114245716081805
chr7	112451057	112477200	+	IFRD1	7	35918	1	26142	5819	1811014491	4	26139	4063	1811016247	0	26143	2295	1811018015	0	26143	1255	1811019055	3.24992049533857	22.8849790853565	22.8849790853565	1.7199066736362e-06	0.000120279699008807
chr16	2088709	2136898	-	PKD1	16	66748	3	48186	5817	1810992447	3	48186	4064	1810994200	0	48189	2295	1810995969	0	48189	1255	1810997009	2.8207337948591	22.5609740354703	22.5609740354703	2.03578288682227e-06	0.000140222494110628
chr16	53478956	53482550	-	AC007342.6	16	68738	0	3594	5820	1811037039	1	3593	4066	1811038793	1	3593	2294	1811040565	1	3593	1254	1811041605	4.72347818802583	22.3927366032731	22.3927366032731	2.22212799338983e-06	0.000150522827129806
chr12	54352660	54497688	+	AC079313.2	12	55166	0	145028	5820	1810895605	3	145025	4064	1810897361	3	145025	2292	1810899133	3	145025	1252	1810900173	2.12455302371402	22.387897029228	22.387897029228	2.22773449154445e-06	0.000150522827129806
chr5	150710857	150760035	-	DCTN4	5	27480	3	49175	5817	1810991458	2	49176	4065	1810993210	1	49177	2294	1810994981	0	49178	1255	1810996020	2.80041692321672	22.3318503450719	22.3318503450719	2.29370593773925e-06	0.0001538237941007
chr7	143853695	143903126	-	TCAF1	7	36821	1	49430	5819	1810991203	3	49428	4064	1810992958	2	49429	2293	1810994729	0	49431	1255	1810995767	2.79528519415802	22.2740256929537	22.2740256929537	2.36382517349032e-06	0.000157351962382006
chr11	72002863	72081389	-	NUMA1	11	50946	4	78522	5816	1810962111	3	78523	4064	1810963863	0	78526	2295	1810965632	0	78526	1255	1810966672	2.48663202250447	21.9742706770776	21.9742706770776	2.76330158810456e-06	0.00018011273288684
chr20	63707089	63736141	+	ZGPAT	20	85080	4	29048	5816	1811011585	0	29052	4067	1811013334	1	29051	2294	1811015107	0	29052	1255	1811016146	3.1444069564899	21.8730413797894	21.8730413797894	2.91297658405743e-06	0.000184825601334962
chr17	82101522	82213819	-	CCDC57	17	75428	5	112292	5815	1810928341	3	112294	4064	1810930092	0	112297	2295	1810931861	0	112297	1255	1810932901	2.26249618565593	21.8614163169405	21.8614163169405	2.93067770462674e-06	0.000184825601334962
chr6	33301759	33315254	-	TAPBP	6	29858	1	13494	5819	1811027139	3	13492	4064	1811028894	0	13495	2295	1811030663	0	13495	1255	1811031703	3.68800504918503	21.7027263975469	21.7027263975469	3.18338525417961e-06	0.000196615062451443
chr6	159726505	159756319	+	WTAP	6	32684	0	29814	5820	1811010819	0	29814	4067	1811012572	3	29811	2292	1811014347	2	29812	1253	1811015386	3.11851438668498	21.6254286144394	21.6254286144394	3.31428597666328e-06	0.000199906655955717
chr3	47585268	47782893	-	SMARCC1	3	16092	5	197620	5815	1810843013	1	197624	4066	1810844762	2	197623	2293	1810846535	2	197623	1253	1810847575	1.92051086721713	21.3353192959912	21.3353192959912	3.85562019655783e-06	0.000227203481287652
chr11	65524412	65538675	+	SCYL1	11	50450	2	14261	5818	1811026372	2	14261	4065	1811028125	0	14263	2295	1811029895	0	14263	1255	1811030935	3.63265003510122	21.2713039831724	21.2713039831724	3.98654907074469e-06	0.000234151132184622
chr22	40826420	40857565	-	ST13	22	87909	3	31142	5817	1811009491	1	31144	4066	1811011242	1	31144	2294	1811013014	0	31145	1255	1811014053	3.07483574162505	21.2084041605704	21.2084041605704	4.11954174373008e-06	0.000239613345501815
chr20	63707863	63739103	+	AL121845.3	20	85081	4	31236	5816	1811009397	0	31240	4067	1811011146	1	31239	2294	1811012919	0	31240	1255	1811013958	3.07178992852955	21.1793573542964	21.1793573542964	4.18245101896364e-06	0.000242487716657527
chr19	49156814	49211680	+	TRPM4	19	81456	3	54863	5817	1810985770	0	54866	4067	1810987520	3	54863	2292	1810989295	0	54866	1255	1810990332	2.69096229166989	21.1028254363337	21.1028254363337	4.35285842881328e-06	0.000250406653377588
chr17	44036142	44067659	-	LSM12	17	73170	2	31515	5818	1811009118	2	31515	4065	1811010871	1	31516	2294	1811012642	0	31517	1255	1811013681	3.06296157162383	21.0951871261932	21.0951871261932	4.37024386701346e-06	0.000250406653377588
chr6	159679118	159763529	-	SOD2	6	32677	1	84410	5819	1810956223	1	84410	4066	1810957976	3	84408	2292	1810959750	2	84409	1253	1810960789	2.41435885646384	21.0497917748871	21.0497917748871	4.47501480960177e-06	0.000252129909633143
chr12	53065660	53080377	-	SPRYD3	12	54986	1	14716	5819	1811025917	2	14715	4065	1811027671	1	14716	2294	1811029442	0	14717	1255	1811030481	3.6013125275129	21.0273502648342	21.0273502648342	4.52773644610272e-06	0.000253510925687863
chr19	1258383	1273172	+	CIRBP	19	77551	2	14787	5818	1811025846	1	14788	4066	1811027598	1	14788	2294	1811029370	0	14789	1255	1811030409	3.59643169525542	20.9893747515162	20.9893747515162	4.61837581056113e-06	0.000256984732022338
chr1	1335275	1350112	-	DVL1	1	133	2	14835	5818	1811025798	2	14835	4065	1811027551	0	14837	2295	1811029321	0	14837	1255	1811030361	3.59319098787258	20.9641620606999	20.9641620606999	4.67955669603004e-06	0.000259585408943666
chr2	229763837	229923009	-	TRIP12	2	14187	4	159168	5816	1810881465	3	159169	4064	1810883217	2	159170	2293	1810884988	0	159172	1255	1810886026	2.03148491294807	20.9225855165278	20.9225855165278	4.78222772570813e-06	0.000263653309552614
chr12	57127482	57213361	+	LRP1	12	55456	5	85874	5815	1810954759	1	85878	4066	1810956508	0	85879	2295	1810958279	1	85878	1254	1810959320	2.39711596631763	20.8301807026728	20.8301807026728	5.01858590384874e-06	0.000273571901715136
chr7	5622606	5782739	-	RNF216	7	33197	3	160130	5817	1810880503	5	160128	4062	1810882258	1	160132	2294	1810884026	0	160133	1255	1810885065	2.02546491742739	20.8284894597018	20.8284894597018	5.02301939386829e-06	0.000273571901715136
