chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr19	1107640	1175256	-	SBNO2	19	77538	2	67614	3917	1810974920	7	67609	3991	1810974846	6	67610	4527	1810974310	2	67614	3084	1810975753	3.37898818832907	82.0260022362345	82.0260022362345	0	0
chr1	1253913	1274854	-	UBE2J2	1	105	2	20939	3917	1811021595	3	20938	3995	1811021517	5	20936	4528	1811020984	2	20939	3084	1811022428	4.20260265599635	77.2107279542252	77.2107279542252	0	0
chr19	36053971	36105103	+	WDR62	19	80085	2	51130	3917	1810991404	4	51128	3994	1810991327	5	51127	4528	1810990793	4	51128	3082	1810992239	3.53315007015097	76.8561722754967	76.8561722754967	0	0
chr6	42563061	42693504	+	UBR2	6	30301	2	130441	3917	1810912093	5	130438	3993	1810912017	6	130437	4527	1810911483	6	130437	3080	1810912930	2.83318939332322	71.8753217153135	71.8753217153135	0	0
chr12	6570207	6607373	-	CHD4	12	53329	4	37162	3915	1811005372	3	37163	3995	1811005292	3	37163	4530	1811004757	3	37163	3083	1811006204	3.7089586057895	71.05854493269	71.05854493269	0	0
chr16	89300235	89419368	-	ANKRD11	16	70329	5	119128	3914	1810923406	5	119128	3993	1810923327	6	119127	4527	1810922793	2	119131	3084	1810924236	2.86976119039143	69.3338659033179	69.3338659033179	1.11022302462516e-16	2.04189471745493e-14
chr1	1311818	1325670	-	INTS11	1	127	3	13849	3916	1811028685	1	13851	3997	1811028604	5	13847	4528	1811028073	1	13851	3085	1811029516	4.43347340916023	68.8988512402866	68.8988512402866	1.11022302462516e-16	2.04189471745493e-14
chr7	100107077	100115558	-	TAF6	7	35468	1	8480	3918	1811034054	1	8480	3997	1811033975	5	8476	4528	1811033444	2	8479	3084	1811034888	4.81873905790028	68.8751653419458	68.8751653419458	1.11022302462516e-16	2.04189471745493e-14
chr19	2162932	2232578	+	DOT1L	19	77690	5	69641	3914	1810972893	5	69641	3993	1810972814	3	69643	4530	1810972277	2	69644	3084	1810973723	3.22410525916638	67.9027802952333	67.9027802952333	2.22044604925031e-16	4.00128863824501e-14
chr19	49594521	49626438	+	PRR12	19	81516	1	31916	3918	1811010618	4	31913	3994	1811010542	4	31913	4529	1811010007	3	31914	3083	1811011453	3.78111662478276	67.2839823344257	67.2839823344257	2.22044604925031e-16	4.00128863824501e-14
chr11	65421797	65445540	+	NEAT1	11	50421	3	23740	3916	1811018794	5	23738	3993	1811018717	1	23742	4532	1811018178	2	23741	3084	1811019626	3.98991859984176	66.1764815236093	66.1764815236093	4.44089209850063e-16	7.92255150372512e-14
chr5	138507989	138542711	-	ETF1	5	26831	2	34720	3917	1811007814	5	34717	3993	1811007738	2	34720	4531	1811007200	3	34719	3083	1811008648	3.69687263844803	65.3103431399213	65.3103431399213	6.66133814775094e-16	1.14267569765266e-13
chr3	49727027	49787542	-	IP6K1	3	16316	3	60512	3916	1810982022	9	60506	3989	1810981949	0	60515	4533	1810981405	2	60513	3084	1810982854	3.29559106753934	65.3013735333225	65.3013735333225	6.66133814775094e-16	1.14267569765266e-13
chr1	8025737	8122702	+	AL034417.3	1	491	4	96961	3915	1810945573	4	96961	3994	1810945494	5	96960	4528	1810944960	3	96962	3083	1810946405	2.9577554898321	64.2946839331999	64.2946839331999	1.11022302462516e-15	1.83392395919563e-13
chr16	89738402	89817646	-	FANCA	16	70383	4	79240	3915	1810963294	6	79238	3992	1810963217	4	79240	4529	1810962680	1	79243	3085	1810964124	3.09498688994879	64.1940087288385	64.1940087288385	1.11022302462516e-15	1.83392395919563e-13
chr17	49599526	49679000	-	SPOP	17	73656	3	79471	3916	1810963063	5	79469	3993	1810962986	5	79469	4528	1810962451	2	79472	3084	1810963895	3.09208839952464	64.1110022204812	64.1110022204812	1.22124532708767e-15	1.94526934243251e-13
chr11	65260961	65298685	+	POLA2	11	50401	4	37720	3915	1811004814	2	37722	3996	1811004733	2	37722	4531	1811004198	4	37720	3082	1811005647	3.61394097761568	63.3715743676876	63.3715743676876	1.66533453693773e-15	2.53927932811702e-13
chr12	6556885	6608367	-	AC006064.6	12	53317	4	51478	3915	1810991056	3	51479	3995	1810990976	3	51479	4530	1810990441	3	51479	3083	1810991888	3.3830880830163	62.8318577233586	62.8318577233586	2.22044604925031e-15	3.30106312655213e-13
chr16	189895	228686	-	LUC7L	16	66424	3	38788	3916	1811003746	4	38787	3994	1811003668	3	38788	4530	1811003132	2	38789	3084	1811004578	3.58604639767778	62.7204374024877	62.7204374024877	2.33146835171283e-15	3.43747069376503e-13
chr16	729765	741934	-	CIAO3	16	66525	2	12167	3917	1811030367	0	12169	3998	1811030286	4	12165	4529	1811029755	3	12166	3083	1811031201	4.45759180453926	62.4385280252318	62.4385280252318	2.77555756156289e-15	4.05868417199033e-13
chr19	4694316	4724750	-	DPP9	19	77935	5	30429	3914	1811012105	2	30432	3996	1811012023	3	30431	4530	1811011489	1	30433	3085	1811012934	3.74161633166828	60.8289137277752	60.8289137277752	6.21724893790088e-15	8.27729261583221e-13
chr11	65181461	65211987	+	CAPN1	11	50398	8	30518	3911	1811012016	0	30526	3998	1811011929	2	30524	4531	1811011396	1	30525	3085	1811012842	3.73859762869269	60.764084361319	60.764084361319	6.43929354282591e-15	8.50940717066772e-13
chr17	82101522	82213819	-	CCDC57	17	75428	5	112292	3914	1810930242	3	112294	3995	1810930161	7	112290	4526	1810929630	1	112296	3085	1810931071	2.8109442324459	59.8598798457533	59.8598798457533	1.02140518265514e-14	1.27425653556418e-12
chr6	33250277	33272876	-	VPS52	6	29843	1	22598	3918	1811019936	5	22594	3993	1811019861	3	22596	4530	1811019324	1	22598	3085	1811020769	3.94392144182195	59.2585965297767	59.2585965297767	1.38777878078145e-14	1.70744644476834e-12
chr9	136807158	136841187	+	RABL6	9	43989	2	34027	3917	1811008507	2	34027	3996	1811008428	5	34024	4528	1811007896	2	34027	3084	1811009340	3.62995193236302	58.4340848424472	58.4340848424472	2.09832151654155e-14	2.56397642843159e-12
chr8	144720908	144756531	-	ZNF251	8	40908	5	35618	3914	1811006916	3	35620	3995	1811006835	1	35622	4532	1811006298	2	35621	3084	1811007746	3.5841689771108	57.4542486626888	57.4542486626888	3.46389583683049e-14	4.09244382311629e-12
chr16	1613639	1677906	+	CRAMP1	16	66636	5	64262	3914	1810978272	2	64265	3996	1810978190	3	64264	4530	1810977656	3	64264	3083	1810979103	3.16125419265909	57.2837014839752	57.2837014839752	3.77475828372553e-14	4.43037419616207e-12
chr19	647525	664214	-	RNF126	19	77456	2	16687	3917	1811025847	4	16685	3994	1811025770	2	16687	4531	1811025233	1	16688	3085	1811026679	4.14168024905537	56.8301273362013	56.8301273362013	4.75175454539567e-14	5.46911619934573e-12
chr17	81843993	81861560	-	P4HB	17	75343	0	17567	3919	1811024967	3	17564	3995	1811024891	3	17564	4530	1811024356	3	17564	3083	1811025803	4.09040058290401	55.9222199621727	55.9222199621727	7.53841433720481e-14	8.56594342520598e-12
chr2	27216407	27243785	+	CAD	2	9178	3	27375	3916	1811015159	3	27375	3995	1811015080	3	27375	4530	1811014545	1	27377	3085	1811015990	3.75206503412705	55.5036580883898	55.5036580883898	9.32587340685131e-14	1.05299735176093e-11
chr16	67028115	67098811	+	CBFB	16	69205	2	70694	3917	1810971840	3	70693	3995	1810971762	6	70690	4527	1810971230	2	70694	3084	1810972673	3.0659032479044	54.9149433935527	54.9149433935527	1.25899290992493e-13	1.36953862884517e-11
chr19	49766133	49807110	+	AP2A1	19	81559	3	40974	3916	1811001560	3	40974	3995	1811001481	3	40974	4530	1811000946	2	40975	3084	1811002392	3.44413631726901	54.4655050958972	54.4655050958972	1.58206781009085e-13	1.71055089284974e-11
chr9	137254326	137273542	+	NELFB	9	44070	0	19216	3919	1811023318	4	19212	3994	1811023243	4	19212	4529	1811022708	1	19215	3085	1811024152	4.00066735919628	54.3354151787935	54.3354151787935	1.68975944347949e-13	1.80510829171701e-11
chr17	44036142	44067659	-	LSM12	17	73170	2	31515	3917	1811011019	4	31513	3994	1811010942	3	31514	4530	1811010406	1	31516	3085	1811011851	3.61126323100475	52.7587590102339	52.7587590102339	3.77142761465166e-13	3.86679704858538e-11
chr19	1355363	1377094	+	PWWP3A	19	77572	1	21730	3918	1811020804	2	21729	3996	1811020726	3	21728	4530	1811020192	3	21728	3083	1811021639	3.87765563202798	52.1644783167285	52.1644783167285	5.10369524420185e-13	5.20285275180348e-11
chr11	65260927	65326543	+	AP000944.5	11	50400	4	65612	3915	1810976922	2	65614	3996	1810976841	2	65614	4531	1810976306	4	65612	3082	1810977755	3.06036809691569	50.5647932278225	50.5647932278225	1.15296661107323e-12	1.11787632291013e-10
chr3	48917835	48983620	+	ARIH2	3	16208	5	65780	3914	1810976754	4	65781	3994	1810976674	2	65783	4531	1810976137	1	65784	3085	1810977583	3.05779560386926	50.5059539708309	50.5059539708309	1.18804965865138e-12	1.14566518434274e-10
chr19	2100987	2152557	-	AP3D1	19	77688	2	51568	3917	1810990966	5	51565	3993	1810990890	1	51569	4532	1810990351	3	51567	3083	1810991800	3.21418726258228	49.5885282334057	49.5885282334057	1.8961499037573e-12	1.80269652633299e-10
chr9	36035912	36124455	+	RECK	9	41695	3	88540	3916	1810953994	1	88542	3997	1810953913	5	88538	4528	1810953382	4	88539	3082	1810954828	2.84078464622618	49.3681962709525	49.3681962709525	2.12152517775621e-12	1.9920004826932e-10
chr21	46458056	46547205	+	DIP2A	21	86426	4	89145	3915	1810953389	4	89145	3994	1810953310	1	89148	4532	1810952772	4	89145	3082	1810954222	2.83396324017007	49.2012412372278	49.2012412372278	2.31004104733756e-12	2.15765090494776e-10
chr19	2327692	2353933	+	SPPL2B	19	77716	1	26240	3918	1811016294	0	26241	3998	1811016214	3	26238	4530	1811015682	5	26236	3081	1811017131	3.6890517682165	48.8471494209953	48.8471494209953	2.76711986657574e-12	2.55779370050317e-10
chr11	236025	252953	+	PSMD13	11	47673	2	16926	3917	1811025608	2	16926	3996	1811025529	2	16926	4531	1811024994	2	16926	3084	1811026441	4.0095964732545	48.4388948990381	48.4388948990381	3.40738548487707e-12	3.13338953867046e-10
chr11	64770033	64779763	-	SF1	11	50308	2	9728	3917	1811032806	3	9727	3995	1811032728	1	9729	4532	1811032191	1	9729	3085	1811033638	4.42982263118722	48.1800183236483	48.1800183236483	3.88833409914469e-12	3.48582313209755e-10
chr6	31619719	31637771	+	PRRC2A	6	29591	2	18050	3917	1811024484	1	18051	3997	1811024404	3	18049	4530	1811023871	2	18050	3084	1811025317	3.94530093835978	47.4295107256621	47.4295107256621	5.70177238756742e-12	5.0468025798049e-10
chr11	64185203	64204408	+	STIP1	11	50201	1	19204	3918	1811023330	1	19204	3997	1811023251	4	19201	4529	1811022719	2	19203	3084	1811024164	3.88337935144129	46.458601836348	46.458601836348	9.35751476305313e-12	8.18323840063078e-10
chr9	136799365	136829466	+	AL355987.2	9	43984	2	30099	3917	1811012435	1	30100	3997	1811012355	4	30097	4529	1811011823	2	30099	3084	1811013268	3.55180312452267	46.4430030125077	46.4430030125077	9.4322327726104e-12	8.20834305674974e-10
chr16	648364	667830	+	WDR90	16	66485	4	19462	3915	1811023072	2	19464	3996	1811022991	2	19464	4531	1811022456	0	19466	3086	1811023901	3.86987909317082	46.2470870589023	46.2470870589023	1.04241060228105e-11	8.98386721965892e-10
chr19	301443	345782	-	MIER2	19	77419	0	44339	3919	1810998195	5	44334	3993	1810998121	2	44337	4531	1810997583	3	44336	3083	1810999031	3.26989523293614	46.1516237332835	46.1516237332835	1.09445785767548e-11	9.2976800861574e-10
chr17	40121613	40134450	+	MSL1	17	72738	2	12835	3917	1811029699	1	12836	3997	1811029619	1	12836	4532	1811029084	3	12834	3083	1811030533	4.15265887380842	44.3533424227499	44.3533424227499	2.74144040801616e-11	2.29619494477849e-09
chr12	49366474	49527419	+	SPATS2	12	54709	4	160941	3915	1810881593	5	160940	3993	1810881515	3	160942	4530	1810880978	3	160942	3083	1810882425	2.38638633264968	44.3381903096451	44.3381903096451	2.76273448562847e-11	2.29619494477849e-09
chr10	102244531	102382899	+	GBF1	10	46826	2	138366	3917	1810904168	4	138364	3994	1810904091	5	138363	4528	1810903557	3	138365	3083	1810905002	2.468489421206	43.478783650964	43.478783650964	4.28580504419074e-11	3.42864403535259e-09
chr11	65859432	65866439	+	MUS81	11	50512	1	7006	3918	1811035528	2	7005	3996	1811035450	1	7006	4532	1811034914	2	7005	3084	1811036362	4.60394813829172	43.3639717260958	43.3639717260958	4.5447978713753e-11	3.61960687613104e-09
chr9	136409660	136423760	+	PMPCA	9	43938	2	14098	3917	1811028436	2	14098	3996	1811028357	1	14099	4532	1811027821	2	14098	3084	1811029269	4.05880257536952	43.0611114941421	43.0611114941421	5.30564481238116e-11	4.19653346487804e-09
chr9	137077140	137084539	+	UAP1L1	9	44029	2	7397	3917	1811035137	2	7397	3996	1811035058	1	7398	4532	1811034522	1	7398	3085	1811035969	4.54950116984111	42.7174029083108	42.7174029083108	6.32470742445435e-11	4.92719565293736e-09
chr7	100874184	100888664	+	SRRT	7	35581	3	14477	3916	1811028057	3	14477	3995	1811027978	1	14479	4532	1811027441	0	14480	3086	1811028887	4.03220545971722	42.695294285717	42.695294285717	6.39659436529882e-11	4.96153232508396e-09
chr17	7591229	7615897	-	FXR2	17	71107	2	24666	3917	1811017868	2	24666	3996	1811017789	1	24667	4532	1811017253	3	24665	3083	1811018702	3.63301666479163	42.5467169175972	42.5467169175972	6.90140167236564e-11	5.2615814459403e-09
chr17	81892554	81900104	+	ANAPC11	17	75373	2	7548	3917	1811034986	1	7549	3997	1811034906	2	7548	4531	1811034372	1	7549	3085	1811035818	4.52929425168038	42.4775361880311	42.4775361880311	7.14986958527675e-11	5.4278158894186e-09
chr3	129170101	129184910	-	CNBP	3	18079	0	14809	3919	1811027725	1	14808	3997	1811027647	3	14806	4530	1811027114	3	14806	3083	1811028561	4.00973582719923	42.3863834228832	42.3863834228832	7.49097450736258e-11	5.66266886488765e-09
chr1	1335275	1350112	-	DVL1	1	133	3	14834	3916	1811027700	2	14835	3996	1811027620	0	14837	4533	1811027083	2	14835	3084	1811028532	4.00784662925587	42.3604157076916	42.3604157076916	7.59109441972328e-11	5.71414027206174e-09
chr16	1687354	1690536	+	AL031009.1	16	66645	1	3181	3918	1811039353	1	3181	3997	1811039274	2	3180	4531	1811038740	1	3181	3085	1811040186	5.21114601741869	42.1624452841934	42.1624452841934	8.39976976862999e-11	6.21792085777424e-09
chr1	1470783	1496201	+	ATAD3B	1	166	0	25418	3919	1811017116	3	25415	3995	1811017040	3	25415	4530	1811016505	2	25416	3084	1811017951	3.60306308819859	42.0803463192424	42.0803463192424	8.75991501558815e-11	6.35271885683303e-09
chr16	1631258	1686715	+	AL031708.1	16	66638	3	55454	3916	1810987080	0	55457	3998	1810986998	4	55453	4529	1810986467	3	55454	3083	1810987913	3.0461342956563	41.8672755312291	41.8672755312291	9.76838610000641e-11	6.94294852685715e-09
chr16	2910998	2951199	+	FLYWCH1	16	66894	0	40201	3919	1811002333	0	40201	3998	1811002254	6	40195	4527	1811001725	3	40198	3083	1811003169	3.26244495585291	41.4080156917335	41.4080156917335	1.23549726005479e-10	8.57637008536084e-09
chr8	144393317	144410288	-	CPSF1	8	40863	1	16970	3918	1811025564	3	16968	3995	1811025487	1	16970	4532	1811024950	2	16969	3084	1811026398	3.87344841055229	40.5155609772774	40.5155609772774	1.95056415464023e-10	1.33325917696482e-08
chr9	128946698	129007096	+	NUP188	9	43497	1	60397	3918	1810982137	3	60395	3995	1810982060	4	60394	4529	1810981526	2	60396	3084	1810982971	2.96077976795825	40.2449970952002	40.2449970952002	2.24028351425432e-10	1.50817576959611e-08
chr8	144262044	144292438	-	BOP1	8	40840	0	30394	3919	1811012140	4	30390	3994	1811012065	3	30391	4530	1811011529	1	30393	3085	1811012974	3.42425959008155	39.3049712484935	39.3049712484935	3.62517127427964e-10	2.28526697996992e-08
chr11	65653600	65663895	-	RELA	11	50482	0	10295	3919	1811032239	4	10291	3994	1811032164	1	10294	4532	1811031626	1	10294	3085	1811033073	4.21912802537764	38.802961113397	38.802961113397	4.68816097054514e-10	2.94495745473681e-08
chr11	65960733	65980137	+	SART1	11	50533	3	19401	3916	1811023133	2	19402	3996	1811023053	1	19403	4532	1811022517	1	19403	3085	1811023964	3.73946068126809	38.6815681715962	38.6815681715962	4.98898033995943e-10	3.07976031144263e-08
chr2	27325848	27357492	-	GTF3C2	2	9196	2	31642	3917	1811010892	2	31642	3996	1811010813	2	31642	4531	1811010278	2	31642	3084	1811011725	3.38395292032474	38.6815317487926	38.6815317487926	4.98907359869349e-10	3.07976031144263e-08
chr19	49817341	49836962	+	MED25	19	81572	4	19617	3915	1811022917	2	19619	3996	1811022836	0	19621	4533	1811022299	1	19620	3085	1811023747	3.72833835143611	38.5295858336031	38.5295858336031	5.39299160884355e-10	3.27248198305336e-08
chr1	777801	810057	+	LINC01409	1	30	2	32254	3917	1811010280	3	32253	3995	1811010202	2	32254	4531	1811009666	1	32255	3085	1811011112	3.36479584655119	38.385528299259	38.385528299259	5.80613668255126e-10	3.4412451301234e-08
chr4	1693446	1713317	-	SLBP	4	20166	0	19871	3919	1811022663	3	19868	3995	1811022587	3	19868	4530	1811022052	1	19870	3085	1811023497	3.71567611329697	38.3566115025315	38.3566115025315	5.89281068386072e-10	3.46956246204869e-08
chr6	30570392	30591313	+	ABCF1	6	29428	4	20917	3915	1811021617	2	20919	3996	1811021536	1	20920	4532	1811021000	0	20921	3086	1811022446	3.66417897430831	37.6536972598988	37.6536972598988	8.44863845550492e-10	4.90956710248234e-08
chr16	2253125	2265331	-	RNPS1	16	66794	4	12202	3915	1811030332	1	12205	3997	1811030250	0	12206	4533	1811029714	1	12205	3085	1811031162	4.0488344544858	36.7923648677534	36.7923648677534	1.31403865566426e-09	7.58655327412636e-08
chr6	31546612	31558829	+	NFKBIL1	6	29564	1	12216	3918	1811030318	1	12216	3997	1811030239	2	12215	4531	1811029705	2	12215	3084	1811031152	4.04793355692264	36.7817423593951	36.7817423593951	1.321217912853e-09	7.59772880265555e-08
chr13	113887305	113923512	+	LINC00452	13	59652	1	36206	3918	1811006328	2	36205	3996	1811006250	1	36206	4532	1811005714	4	36203	3082	1811007164	3.24923838013391	36.6044526513433	36.6044526513433	1.44700817994448e-09	8.27391856737482e-08
chr11	119205299	119301887	+	CBL	11	52461	5	96583	3914	1810945951	4	96584	3994	1810945871	1	96587	4532	1810945333	1	96587	3085	1810946780	2.58662270529514	36.5547889524605	36.5547889524605	1.484348421954e-09	8.46031177241511e-08
chrX	154675252	154752057	-	GAB3	23	91534	3	76802	3916	1810965732	1	76804	3997	1810965651	3	76802	4530	1810965118	3	76802	3083	1810966565	2.72044795821981	35.7199560967856	35.7199560967856	2.27818330866825e-09	1.29002335761591e-07
chr19	798405	812222	+	PTBP1	19	77476	0	13817	3919	1811028717	1	13816	3997	1811028639	4	13813	4529	1811028107	1	13816	3085	1811029551	3.92484690105161	35.3322410729597	35.3322410729597	2.77991818453671e-09	1.55955158528726e-07
chr7	5622606	5782739	-	RNF216	7	33197	3	160130	3916	1810882404	5	160128	3993	1810882327	3	160130	4530	1810881790	2	160131	3084	1810883236	2.24821200182477	35.1898750691325	35.1898750691325	2.99074431886481e-09	1.66214575229122e-07
chr11	67288302	67302484	+	ANKRD13D	11	50695	1	14181	3918	1811028353	2	14180	3996	1811028275	1	14181	4532	1811027739	2	14180	3084	1811029187	3.89877002534719	35.025597416563	35.025597416563	3.25399429623729e-09	1.80283410698364e-07
chr5	177133228	177295762	+	NSD1	5	28123	3	162531	3916	1810880003	3	162531	3995	1810879924	5	162529	4528	1810879391	2	162532	3084	1810880835	2.23332788008828	34.8440891515347	34.8440891515347	3.57192331268408e-09	1.96676271291e-07
chr9	136885515	136926607	+	TRAF2	9	44000	2	41090	3917	1811001444	4	41088	3994	1811001367	1	41091	4532	1811000829	1	41091	3085	1811002276	3.12266801418673	34.6631919778301	34.6631919778301	3.91973287161562e-09	2.14503173097002e-07
chr8	22439818	22522813	+	PPP3CC	8	37919	4	82991	3915	1810959543	4	82991	3994	1810959464	2	82993	4531	1810958927	0	82995	3086	1810960372	2.64293144518698	34.2758578904904	34.2758578904904	4.78278183724257e-09	2.60136670659779e-07
chr8	144773113	144788304	-	ZNF34	8	40909	0	15191	3919	1811027343	3	15188	3995	1811027267	3	15188	4530	1811026732	0	15191	3086	1811028176	3.83003267967326	34.2181056654081	34.2181056654081	4.92684271158339e-09	2.67157671655464e-07
chrX	123960738	124100902	+	STAG2	23	90771	0	140164	3919	1810902370	3	140161	3995	1810902294	4	140160	4529	1810901760	5	140159	3081	1810903208	2.30130858151641	33.6267515525105	33.6267515525105	6.67681254729047e-09	3.48287531706614e-07
chr11	118747765	118791948	-	DDX6	11	52385	3	44180	3916	1810998354	2	44181	3996	1810998274	2	44181	4531	1810997739	1	44182	3085	1810999185	3.05013619742939	33.5557442423888	33.5557442423888	6.9250558620837e-09	3.59136617963875e-07
chr17	76310933	76355198	-	PRPSAP1	17	74893	2	44263	3917	1810998271	1	44264	3997	1810998191	3	44262	4530	1810997658	2	44263	3084	1810999104	3.04828186945475	33.5274822549545	33.5274822549545	7.02641334004994e-09	3.63336852134756e-07
chr2	218454814	218569291	-	USP37	2	13886	2	114475	3917	1810928059	2	114475	3996	1810927980	5	114472	4528	1810927448	2	114475	3084	1810928892	2.41668887925394	33.1232333121006	33.1232333121006	8.64989513349457e-09	4.35915619156901e-07
chr19	1088387	1096366	-	POLR2E	19	77529	2	7977	3917	1811034557	1	7978	3997	1811034477	1	7978	4532	1811033942	1	7978	3085	1811035389	4.29159977305966	33.05048774241	33.05048774241	8.9796520219565e-09	4.49991550763213e-07
chr7	100335122	100352211	+	STAG3L5P-PVRIG2P-PILRB	7	35503	0	17089	3919	1811025445	2	17087	3996	1811025368	3	17086	4530	1811024834	1	17088	3085	1811026279	3.71228867946393	32.8378069978789	32.8378069978789	1.0017744300761e-08	4.97817711213303e-07
chr1	150810858	150877579	-	ARNT	1	4876	3	66718	3916	1810975816	4	66717	3994	1810975738	2	66719	4531	1810975201	0	66721	3086	1810976646	2.75577979354944	32.7432625387446	32.7432625387446	1.05170203656968e-08	5.21176787011197e-07
chr5	177456926	177474198	-	DBN1	5	28153	0	17272	3919	1811025262	4	17268	3994	1811025187	1	17271	4532	1811024649	1	17271	3085	1811026096	3.70163592063108	32.7131195339607	32.7131195339607	1.06813832223551e-08	5.27855614090901e-07
chr12	53530751	53621218	+	AC023509.6	12	55070	2	90465	3917	1810952069	3	90464	3995	1810951991	2	90465	4531	1810951455	3	90464	3083	1810952903	2.55672000995531	32.6798566323123	32.6798566323123	1.08657458586237e-08	5.35483166071398e-07
chr19	49641208	49658642	+	SCAF1	19	81519	2	17432	3917	1811025102	0	17434	3998	1811025021	2	17432	4531	1811024488	2	17432	3084	1811025935	3.6922993803381	32.6038654305157	32.6038654305157	1.12989809730735e-08	5.53774232306678e-07
chr16	2428446	2458854	+	CCNF	16	66809	0	30408	3919	1811012126	3	30405	3995	1811012050	1	30407	4532	1811011513	3	30405	3083	1811012962	3.29019488135701	32.5808762157103	32.5808762157103	1.14334230971735e-08	5.57301278834907e-07
