testIndex	chr	start	end	strand	geneName	chrInt	(Intercept)	timePointInMonths	interaction	testStat	signedTestStat	pvalue	adjpvalue
32229	chr15	76215352	76312469	-	ETFA	15	-8.10753142548936	0.0316097621879268	-0.062157553956412	1.20640413081856	-1.20640413081856	0.272045445657592	0.974895837978405
32608	chr15	95637315	95764959	+	AC015574.1	15	-8.10750524777548	0.0317098878333853	-0.0280025171491979	1.19741413140764	-1.19741413140764	0.273839123294169	0.974895837978405
32470	chr15	89040273	89077215	+	AC013565.1	15	-8.10751436412864	0.0315989116124868	-0.0650680606560715	1.17538648194386	-1.17538648194386	0.278297221368618	0.974895837978405
31356	chr15	33967496	34067458	+	CHRM5	15	-8.10746030790422	0.0316817733900977	-0.0285653646411111	1.12526336721749	-1.12526336721749	0.288787931043013	0.974895837978405
32499	chr15	89834307	89913882	-	ARPIN-AP3S2	15	-8.10742847940284	0.03159071887749	-0.0514828871881515	1.10780148543927	-1.10780148543927	0.292560356556175	0.974895837978405
31811	chr15	56364426	56445874	+	TEX9	15	-8.1074644917645	0.0316164542967197	-0.0421510868633656	1.05448757393424	-1.05448757393424	0.304475817361441	0.974895837978405
32542	chr15	90902301	90922579	+	MAN2A2	15	-8.10748513189391	0.0315655836396131	-0.0833919151360073	1.05251633224725	-1.05251633224725	0.304928263956424	0.974895837978405
31887	chr15	60641053	60659791	+	AC009560.4	15	-8.10756515128793	0.0316101891859946	-0.0586464769966313	1.03061789436106	-1.03061789436106	0.310013586240687	0.974895837978405
32352	chr15	82130232	82263714	-	EFL1	15	-8.10752962569091	0.0315836901649961	-0.0734569418586429	1.0212866628317	-1.0212866628317	0.312214003429773	0.974895837978405
31991	chr15	65610404	65660995	+	SLC24A1	15	-8.10751407534044	0.0315891921020746	-0.0633442077022885	1.01715360910384	-1.01715360910384	0.313195133826323	0.974895837978405
32315	chr15	80263067	80342768	-	LINC00927	15	-8.10744095290483	0.0316172273580483	-0.0381154715701515	1.01409457450245	-1.01409457450245	0.313923900052436	0.974895837978405
31114	chr15	23127065	23137822	-	GOLGA6L1	15	-8.10743550238012	0.0315449431245488	-0.0891139437120615	0.992884813833371	-0.992884813833371	0.319038321485566	0.974895837978405
32317	chr15	80403381	80597933	+	ARNT2	15	-8.10745004127916	0.0315627082705333	-0.0699374796105273	0.990670083754594	-0.990670083754594	0.319578655307994	0.974895837978405
31976	chr15	65148218	65186342	-	CLPX	15	-8.10750662941857	0.0315780039525502	-0.0702787029390394	0.989635665997412	-0.989635665997412	0.319831437206434	0.974895837978405
32648	chr15	98038570	98294199	-	AC022523.1	15	-8.10738241229154	0.0315697556319062	-0.0499927788908853	0.989026872184695	-0.989026872184695	0.319980331784251	0.974895837978405
32578	chr15	92818539	92898743	+	LINC01578	15	-8.1074831769224	0.0315736469383263	-0.067829989879668	0.987898326337017	-0.987898326337017	0.320256584948485	0.974895837978405
32442	chr15	86078972	87029052	+	AGBL1	15	-8.10751674059501	0.0316434557251451	-0.0353374622696102	0.982683424625066	-0.982683424625066	0.321537208606438	0.974895837978405
32030	chr15	67403618	67522636	-	IQCH-AS1	15	-8.10742841613032	0.0315706208727123	-0.0550779829148043	0.949352282568725	-0.949352282568725	0.329884223016212	0.974895837978405
31967	chr15	64963021	64990914	-	SPG21	15	-8.10750323878119	0.0315649701938103	-0.0814224733506062	0.934512814714253	-0.934512814714253	0.333693012040391	0.974895837978405
31250	chr15	27038977	27162254	-	GABRG3-AS1	15	-8.10747140420036	0.0315786260076008	-0.0569890085810992	0.934084833923407	-0.934084833923407	0.333803728205611	0.974895837978405
32471	chr15	89087560	89089377	-	AC013565.3	15	-8.10747474358103	0.0316013044451437	-0.043881377207207	0.928261953717083	-0.928261953717083	0.335314962923943	0.974895837978405
32068	chr15	69461946	69571436	+	DRAIC	15	-8.10747318613131	0.0316271851164946	-0.0343260532582582	0.923354071221183	-0.923354071221183	0.336595841096272	0.974895837978405
31137	chr15	24847354	24852253	+	AC090983.1	15	-8.1074094327909	0.031531778223154	-0.0928965178883686	0.923010812091889	-0.923010812091889	0.336685671195181	0.974895837978405
31905	chr15	62196144	62204318	-	AC126323.2	15	-8.10741950268721	0.0314392916694845	0.0826302043195576	0.918566602827923	0.918566602827923	0.337851617220247	0.974895837978405
31113	chr15	22999176	23040569	-	TUBGCP5	15	-8.10744223446076	0.0315586596750842	-0.0659726836497953	0.909685828470174	-0.909685828470174	0.340197791406937	0.974895837978405
31434	chr15	39799007	39921266	-	GPR176	15	-8.10749824666634	0.0316650416487811	-0.026900121346323	0.905026095308131	-0.905026095308131	0.341437595580302	0.974895837978405
32582	chr15	93035272	93090204	-	RGMA	15	-8.10752035925652	0.0315689125852045	-0.079460284838797	0.900535482585838	-0.900535482585838	0.342638169169985	0.974895837978405
31743	chr15	51680491	51720071	+	SCG3	15	-8.10748258530814	0.0315635534779982	-0.0709124914166825	0.883516394249455	-0.883516394249455	0.347240372837362	0.974895837978405
32549	chr15	90966189	91023566	-	AC068831.8	15	-8.10752214618276	0.031568002967458	-0.0793556381639326	0.873569260940712	-0.873569260940712	0.349969077862852	0.974895837978405
31249	chr15	26970180	27541984	+	GABRG3	15	-8.10752160811501	0.0316987888866317	-0.0220344779744571	0.871198015602204	-0.871198015602204	0.350623860694969	0.974895837978405
31940	chr15	64093122	64138006	+	SNX1	15	-8.10747204776092	0.0315501356677111	-0.0852042062731814	0.864893373935047	-0.864893373935047	0.352372928969489	0.974895837978405
31858	chr15	58986654	59097419	+	RNF111	15	-8.10750200846006	0.0315862118014045	-0.0526978635193141	0.856830373837511	-0.856830373837511	0.354627211684676	0.974895837978405
31926	chr15	63276604	63309126	+	APH1B	15	-8.10753582975405	0.0315760363149631	-0.0713396903494959	0.855577251195427	-0.855577251195427	0.354979333410258	0.974895837978405
32544	chr15	90929967	90933549	-	HDDC3	15	-8.10744912610435	0.0315412929610298	-0.0884659344846635	0.848783205317886	-0.848783205317886	0.356896791102766	0.974895837978405
31856	chr15	58879049	58934679	-	SLTM	15	-8.10753830443357	0.0315898483278891	-0.0571357204634014	0.84872228313543	-0.84872228313543	0.356914049108403	0.974895837978405
32475	chr15	89242948	89317261	+	FANCI	15	-8.10751757431612	0.0315648706124699	-0.0797220878371558	0.847164991226237	-0.847164991226237	0.357355587083445	0.974895837978405
31899	chr15	61833681	61935738	+	AC009554.1	15	-8.10752958232597	0.0316484078128991	-0.0300153402798939	0.846316341108832	-0.846316341108832	0.357596520010917	0.974895837978405
31421	chr15	38865321	39119713	-	AC013652.1	15	-8.1075021224542	0.0316475490593647	-0.0281553334865565	0.834788966789347	-0.834788966789347	0.360891394639948	0.974895837978405
31947	chr15	64364303	64382441	-	PCLAF	15	-8.10748625564397	0.0315684460857176	-0.0622739929425432	0.831245193610812	-0.831245193610812	0.361912715277552	0.974895837978405
31493	chr15	40978879	41117280	-	INO80	15	-8.10749222642282	0.0315958265630548	-0.0436287248183676	0.828145192535885	-0.828145192535885	0.362809414801076	0.974895837978405
32130	chr15	73560013	73634389	-	NPTN	15	-8.10749373791089	0.03156401916926	-0.0694493527323154	0.828136474157873	-0.828136474157873	0.362811940986149	0.974895837978405
31934	chr15	63608617	63834948	-	HERC1	15	-8.10747118194884	0.0316242204725073	-0.0312541493161113	0.826260991409072	-0.826260991409072	0.363355935363553	0.974895837978405
32445	chr15	86630265	86632136	-	AC012229.1	15	-8.10749829429838	0.0315569472894094	-0.0818894695017719	0.826035671370846	-0.826035671370846	0.363421366586571	0.974895837978405
31234	chr15	25473582	25579806	-	LINC02250	15	-8.10754710158222	0.031573048458668	-0.0763504150894634	0.811515121229604	-0.811515121229604	0.367672683483244	0.974895837978405
32610	chr15	95989581	96300990	+	AC012409.2	15	-8.10748829470258	0.0316566485830858	-0.0239566212860633	0.777969622165983	-0.777969622165983	0.377762821640443	0.974895837978405
31816	chr15	56542951	56630592	-	AC090518.1	15	-8.10751088311108	0.031623612102146	-0.0323956433269407	0.77622362492184	-0.77622362492184	0.378298583556076	0.974895837978405
32290	chr15	78959946	79091764	-	RASGRF1	15	-8.10747428172519	0.031626789233504	-0.0287124421170544	0.770610085824956	-0.770610085824956	0.380028383549738	0.974895837978405
31742	chr15	51454267	51460553	+	AC066613.1	15	-8.10747760255147	0.0315641131181222	-0.0586611151543208	0.760807683447638	-0.760807683447638	0.383075878334957	0.974895837978405
32250	chr15	77613026	77633490	-	LINGO1	15	-8.10742148881411	0.031565200213686	-0.0451276724798509	0.749056549419038	-0.749056549419038	0.386775097280583	0.974895837978405
31478	chr15	40694128	40731592	+	RAD51	15	-8.10748733917145	0.0315570684512821	-0.0689712884184124	0.747799374152237	-0.747799374152237	0.387173857557907	0.974895837978405
31843	chr15	58434889	58499735	-	LIPC-AS1	15	-8.10742904534688	0.0315767396403741	-0.0393112584349352	0.733972855387037	-0.733972855387037	0.391598454716613	0.974895837978405
31283	chr15	30005442	30046848	-	AC111152.2	15	-8.10747733010851	0.0315438143558163	-0.08495451122446	0.72475131432293	-0.72475131432293	0.394589800537565	0.974895837978405
31313	chr15	30938940	30992628	-	MTMR10	15	-8.10749107561094	0.0315798863164167	-0.0460724229331578	0.720432527861703	-0.720432527861703	0.396002068824584	0.974895837978405
31669	chr15	47811728	48006060	+	AC092078.2	15	-8.1075001837261	0.0315512418870521	-0.0817405868640196	0.7160543894679	-0.7160543894679	0.397441198600032	0.974895837978405
31601	chr15	44536124	44561999	+	EIF3J	15	-8.10750018372601	0.03155124188692	-0.0817405868640175	0.716054388622069	-0.716054388622069	0.397441198878792	0.974895837978405
31350	chr15	33309944	33866103	+	RYR3	15	-8.10750021026293	0.0315966272238372	-0.0381736327217929	0.715451127653068	-0.715451127653068	0.397640087555086	0.974895837978405
31110	chr15	22772062	22829789	+	NIPA1	15	-8.10743440720409	0.0315495485004417	-0.057432433856831	0.713099673066608	-0.713099673066608	0.398416712122127	0.974895837978405
32506	chr15	90000323	90082191	+	ZNF710	15	-8.10752901365534	0.0315606254304545	-0.0777002278602301	0.705995516225812	-0.705995516225812	0.400776417436204	0.974895837978405
32095	chr15	71817413	71822455	+	AC104938.1	15	-8.10747547037354	0.0314687082205802	0.089695628866886	0.701214276568862	0.701214276568862	0.402375980305955	0.974895837978405
31564	chr15	43276270	43303255	-	TGM7	15	-8.1075231823528	0.0315695109674081	-0.0612081375149228	0.698640198634166	-0.698640198634166	0.403240984754773	0.974895837978405
31135	chr15	24674774	24683393	+	NPAP1	15	-8.1075058778798	0.0315635954215533	-0.0623450092440666	0.69674588079215	-0.69674588079215	0.40387929051643	0.974895837978405
31408	chr15	37933625	37967724	+	TMCO5A	15	-8.10748082872015	0.0315914070996885	-0.0367629751888132	0.690619059227174	-0.690619059227174	0.405953895524878	0.974895837978405
32720	chr15	101602785	101615531	-	AC090164.5	15	-8.10749575379043	0.0315481118498131	-0.0821722710926378	0.689206447297693	-0.689206447297693	0.406434428604966	0.974895837978405
31693	chr15	48988637	49047446	-	SECISBP2L	15	-8.10749638313412	0.0315748044167718	-0.0479527559960449	0.682715236191143	-0.682715236191143	0.408653307475085	0.974895837978405
32050	chr15	68929503	69028889	+	AC027088.1	15	-8.10743865436313	0.0315753252594647	-0.0380730387784783	0.678339082212915	-0.678339082212915	0.410159242508882	0.974895837978405
32452	chr15	87637687	87668488	+	AC103871.1	15	-8.10749431329034	0.0315778447893796	-0.0450919906254851	0.677206871701856	-0.677206871701856	0.410550190199819	0.974895837978405
31321	chr15	31475397	31656339	-	OTUD7A	15	-8.10748204866407	0.0315715922072024	-0.0468022026452934	0.673448763705892	-0.673448763705892	0.411851788891511	0.974895837978405
32342	chr15	81323337	81420284	+	TMC3-AS1	15	-8.10752807850636	0.0315904510025952	-0.0427555793247017	0.673138203850613	-0.673138203850613	0.411959621313059	0.974895837978405
32025	chr15	66984104	67003432	-	AC087482.1	15	-8.10746768865957	0.0315457621218164	-0.0696946130608926	0.668927513504968	-0.668927513504968	0.413425774662026	0.974895837978405
31464	chr15	40404484	40421313	+	IVD	15	-8.10743262185856	0.031524915827659	-0.0934106840199998	0.665298403391716	-0.665298403391716	0.41469561589397	0.974895837978405
32634	chr15	97272171	97320321	-	AC020704.1	15	-8.10748179410761	0.031564393772994	-0.0518342248613432	0.665034609275608	-0.665034609275608	0.414788143412622	0.974895837978405
31771	chr15	52307282	52530050	-	MYO5A	15	-8.10747658317536	0.0315625552262011	-0.0520226556590476	0.663232834212977	-0.663232834212977	0.415420945969016	0.974895837978405
